ID	name	raw	element	eleValue	affinity	sharpness	sharpOne	sharpTwo
378	Teostra's Striker Lv. 2	160	Blast	40	0	White	White	White
379	Teostra's Nova Lv. 3	170	Blast	43	0	White	White	White
380	Teostra's Nova Lv. 4	250	Blast	45	0	White	Purple	Purple
381	Teostra's Redeemer Lv. 5	280	Blast	48	0	Purple	Purple	Purple
382	Hellsire Blade Lv. 1	170	Fire	22	15	Blue	Blue	White
383	Hellsire Blade Lv. 2	180	Fire	23	15	White	White	White
384	Hellspawn Blade Lv. 3	190	Fire	24	15	White	White	White
385	Hellspawn Blade Lv. 4	290	Fire	27	15	White	White	White
386	Rathflame Ubernova Lv. 5	310	Fire	30	20	White	Purple	Purple
387	Luna Eostre Lv. 1	160	Fire	34	0	Blue	Blue	White
388	Luna Eostre Lv. 2	170	Fire	35	0	Blue	White	White
389	Glimmering Eostre Lv. 3	180	Fire	36	0	Blue	White	White
390	Glimmering Eostre Lv. 4	270	Fire	39	0	White	White	White
391	Luna Crucible Lv. 5	290	Fire	42	0	White	White	Purple
392	Akantor C. Blade Lv. 1	250	(No Element)	0	35	Yellow	Yellow	Green
393	Akantor C. Blade Lv. 2	250	(No Element)	0	40	Yellow	Green	Green
394	Akantor Severance Lv. 3	250	(No Element)	0	45	Yellow	Green	Green
395	Akantor Severance Lv. 4	320	(No Element)	0	45	Green	Green	Green
396	Akantor Supremacy Lv. 5	370	(No Element)	0	45	Green	Green	Blue
397	Altostratus Blade Lv. 1	200	Water	12	-20	Blue	Blue	Blue
398	Altostratus Blade Lv. 2	220	Water	14	-20	Blue	Blue	Blue
399	Celestial Vortex Lv. 3	240	Water	16	-20	Blue	Blue	White
400	Celestial Vortex Lv. 4	320	Water	18	-20	White	White	White
401	Universal Vortex Lv. 5	360	Water	20	-20	White	White	White
402	Gant Blade Lv. 1	170	Dragon	6	0	Blue	Blue	Blue
403	Gant Blade Lv. 2	180	Dragon	8	0	Blue	Blue	White
404	Cosmic Edge Lv. 3	190	Dragon	10	0	White	White	White
405	Cosmic Edge Lv. 4	280	Dragon	11	0	White	White	White
406	Sirius Blade Lv. 5	310	Dragon	12	0	Purple	Purple	Purple
407	Silverwing Edge Lv. 1	160	Dragon	38	0	White	White	White
408	Dragonstar Tenag Lv. 2	180	Dragon	40	0	White	White	White
409	Dragonstar Tenag Lv. 3	240	Dragon	42	0	White	White	White
410	Dragonstar Tenag Lv. 4	270	Dragon	44	0	White	White	White
411	Dragonstar Tenag Lv. 5	280	Dragon	46	0	White	White	White
412	Magnastar Tobah Lv. 6	300	Dragon	48	0	White	White	White
413	Elder Strongarm Lv. 1	260	(No Element)	0	0	White	White	White
414	Sage Strongarm Lv. 2	280	(No Element)	0	0	White	White	White
415	Philosopher Strongarm Lv. 3	320	(No Element)	0	0	White	White	White
416	Chili Axe Lv. 1	200	Para	6	0	Purple	Purple	Purple
417	Jalapeno Axe Lv. 2	230	Para	7	0	Purple	Purple	Purple
418	Scotch Bonnet Axe Lv. 3	290	Para	8	0	Purple	Purple	Purple
419	Elends/Essor Lv. 1	300	Dragon	11	-35/10	White	White	White
420	Gefunden/Ruine Lv. 2	310	Dragon	12	-35/10	White	White	Purple
421	Friede/Desastre Lv. 3	320	Dragon	13	-35/10	White	White	Purple
422	Blossomauler Lv. 1	270	Fire	17	20	White	White	White
423	Propensity Lv. 2	280	Fire	20	20	Purple	Purple	Purple
424	Cornucopia Lv. 3	290	Fire	22	25	Purple	Purple	Purple
425	Lightbreak C. Blade Lv. 1	260	Blast	34	0	White	White	White
426	Lightbreak Vent Lv. 2	280	Blast	37	0	White	White	Purple
427	Lightbreak Unleasher Lv. 3	300	Blast	40	0	White	Purple	Purple
428	Vermillion Veil Lv. 1	270	Dragon	45	0	White	White	White
429	Dragonic Veil Lv. 2	290	Dragon	47	0	White	White	Purple
430	Sealed Dragonveil Lv. 3	300	Dragon	50	0	White	Purple	Purple
431	Gold Edge Lv. 1	310	(No Element)	0	0	Purple	Purple	Purple
432	Inscribed Nephthys Lv. 2	320	(No Element)	0	0	Purple	Purple	Purple
433	Nebethetepet Lv. 3	330	(No Element)	0	0	Purple	Purple	Purple
434	Alatreon Edge Lv. 1	250	Dragon	41	0	Purple	Purple	Purple
435	Alatreon Morphblade Lv. 2	270	Dragon	42	0	Purple	Purple	Purple
436	Altheos Transmutation Lv. 3	280	Dragon	43	0	Purple	Purple	Purple
437	Ruiner Reaver Lv. 1	230	Blast	40	20	Blue	White	White
438	True Ruiner Reaver Lv. 2	250	Blast	45	25	White	White	White
439	Absolute Ruiner Dawn Lv. 3	270	Blast	50	30	White	Purple	Purple
440	Fatalis Mien Lv. 1	260	Thunder	44	0	White	White	White
441	Fatalis Demeanor Lv. 2	280	Thunder	47	0	White	White	White
442	Fatalis Countenance Lv. 3	300	Thunder	50	0	White	Purple	Purple
443	Dear Regina Lv. 1	80	Poison	15	5	Green	Green	Green
444	Dear Regina Lv. 2	100	Poison	16	5	Green	Green	Blue
445	Dear Regina Lv. 3	110	Poison	17	5	Green	Blue	Blue
446	Dear Regina Lv. 4	120	Poison	18	10	Blue	Blue	Blue
447	Dear Regina Lv. 5	130	Poison	19	10	Blue	Blue	Blue
448	Dear Regina Lv. 6	140	Poison	20	10	Blue	Blue	White
449	Dear Regina Lv. 7	150	Poison	21	10	Blue	Blue	White
450	Dear Regina Lv. 8	160	Poison	22	10	Blue	White	White
451	Dear Regina Lv. 9	180	Poison	23	10	Blue	White	White
452	Dearest Regina Lv. 10	190	Poison	24	10	Blue	White	White
453	Dearest Regina Lv. 11	230	Poison	26	10	Blue	White	White
454	Dearest Regina Lv. 12	240	Poison	27	10	White	White	White
455	Dearest Regina Lv. 13	260	Poison	28	10	White	White	White
456	Dearest Regina Lv. 14	280	Poison	29	10	Purple	Purple	Purple
457	Dear Regina Nobis Lv. 15	290	Poison	30	10	Purple	Purple	Purple
458	Dreaded Blade Lv. 1	170	Fire	16	10	Green	Blue	Blue
459	Dreaded Blade Lv. 2	170	Fire	17	10	Green	Blue	Blue
460	Dreaded Blade Lv. 3	170	Fire	18	10	Green	Blue	Blue
461	Dreaded Blade Lv. 4	180	Fire	19	10	Green	Blue	Blue
462	Dreaded Blade Lv. 5	180	Fire	20	10	Blue	White	White
463	Dreaded Blade Lv. 6	180	Fire	21	10	Blue	White	White
464	Dreaded Blade Lv. 7	190	Fire	22	10	Blue	White	White
465	Dreaded Blade Lv. 8	190	Fire	23	10	Blue	White	White
466	Dreaded Blade Lv. 9	190	Fire	24	10	Blue	White	White
467	Dreadking's Path Lv. 10	200	Fire	25	10	Blue	White	White
468	Dreadking's Path Lv. 11	240	Fire	27	10	White	White	White
469	Dreadking's Path Lv. 12	260	Fire	28	10	White	White	White
470	Dreadking's Path Lv. 13	270	Fire	29	10	White	White	White
471	Dreadking's Path Lv. 14	290	Fire	30	10	White	White	White
472	Darkflame Blade Lv. 15	300	Fire	31	10	White	Purple	Purple
473	Rudra Divide Lv. 1	170	(No Element)	0	10	White	White	White
474	Rudra Divide Lv. 2	170	(No Element)	0	10	White	White	White
475	Rudra Divide Lv. 3	170	(No Element)	0	10	White	White	White
476	Rudra Divide Lv. 4	180	(No Element)	0	10	White	White	White
477	Rudra Divide Lv. 5	180	(No Element)	0	10	White	White	White
478	Rudra Divide Lv. 6	180	(No Element)	0	10	White	White	White
479	Rudra Divide Lv. 7	190	(No Element)	0	10	White	White	White
480	Rudra Divide Lv. 8	190	(No Element)	0	10	White	White	White
481	Rudra Divide Lv. 9	190	(No Element)	0	10	White	White	White
482	Grimclaw Rider Lv. 10	200	(No Element)	0	10	White	White	White
483	Grimclaw Rider Lv. 11	270	(No Element)	0	10	Purple	Purple	Purple
484	Grimclaw Rider Lv. 12	280	(No Element)	0	10	Purple	Purple	Purple
485	Grimclaw Rider Lv. 13	290	(No Element)	0	10	Purple	Purple	Purple
486	Grimclaw Rider Lv. 14	300	(No Element)	0	10	Purple	Purple	Purple
487	Grimclaw Biter Lv. 15	310	(No Element)	0	10	Purple	Purple	Purple
488	Ashen Demander Lv. 1	170	Blast	14	5	Blue	Blue	Blue
489	Ashen Demander Lv. 2	170	Blast	15	5	Blue	Blue	Blue
490	Ashen Demander Lv. 3	170	Blast	16	5	Blue	Blue	Blue
491	Ashen Demander Lv. 4	180	Blast	17	5	Blue	Blue	Blue
492	Ashen Demander Lv. 5	180	Blast	18	5	Blue	Blue	Blue
493	Ashen Demander Lv. 6	180	Blast	19	5	Blue	Blue	White
494	Ashen Demander Lv. 7	190	Blast	20	5	White	White	White
495	Ashen Demander Lv. 8	190	Blast	21	5	White	White	White
496	Ashen Demander Lv. 9	190	Blast	22	5	White	White	White
497	Ashen Bardredd Lv. 10	200	Blast	23	5	White	White	White
498	Ashen Bardredd Lv. 11	260	Blast	25	5	Purple	Purple	Purple
499	Ashen Bardredd Lv. 12	270	Blast	26	5	Purple	Purple	Purple
500	Ashen Bardredd Lv. 13	280	Blast	27	5	Purple	Purple	Purple
501	Ashen Bardredd Lv. 14	290	Blast	28	5	Purple	Purple	Purple
502	Ashen Bardredd Nova Lv. 15	300	Blast	30	5	Purple	Purple	Purple
503	Cloaked Edge Lv. 1	260	Sleep	14	5	Blue	Blue	White
504	Cloaked Edge Lv. 2	270	Sleep	15	5	Blue	White	White
505	Cloaked Gloom Lv. 3	310	Sleep	16	10	Blue	White	White
506	Cloaked Gloom Lv. 4	320	Sleep	17	10	Blue	White	White
507	Cloaked Twilight Lv. 5	330	Sleep	18	10	Blue	White	White
508	Razor Slasher Lv. 1	250	(No Element)	0	5	White	White	White
509	Razor Slasher Lv. 2	270	(No Element)	0	5	White	White	White
510	Relentless Slasher Lv. 3	290	(No Element)	0	5	White	White	Purple
511	Relentless Slasher Lv. 4	310	(No Element)	0	5	White	White	Purple
512	Rustrazor Slasher Lv. 5	330	(No Element)	0	5	White	Purple	Purple
513	Fugitive Hours Lv. 1	240	Water	24	15	White	White	White
514	Fugitive Hours Lv. 2	260	Water	25	15	White	White	White
515	Red-Clad Rebellion Lv. 3	280	Water	26	15	White	White	White
516	Red-Clad Rebellion Lv. 4	300	Water	27	20	White	White	Purple
517	Adoration Unwound Lv. 5	320	Water	28	20	White	Purple	Purple
518	Axebolt Edge Lv. 1	230	Thunder	15	30	Purple	Purple	Purple
519	Axebolt Edge Lv. 2	240	Thunder	16	30	Purple	Purple	Purple
520	Axebolt Cleaver Lv. 3	250	Thunder	17	35	Purple	Purple	Purple
521	Axebolt Cleaver Lv. 4	270	Thunder	18	35	Purple	Purple	Purple
522	Maxbolt Lv. 5	280	Thunder	19	40	Purple	Purple	Purple
523	Elderfrost Edge Lv. 1	340	Ice	16	5	Green	Green	Blue
524	Elderfrost Edge Lv. 2	350	Ice	17	5	Green	Blue	Blue
525	Elderfrost Warder Lv. 3	360	Ice	18	5	Green	Blue	Blue
526	Elderfrost Warder Lv. 4	370	Ice	19	5	Green	Blue	White
527	Elderfrost Animosity Lv. 5	380	Ice	20	5	Green	Blue	White
528	Massacre Strongarm Lv. 1	330	(No Element)	0	-30	White	White	White
529	Massacre Strongarm Lv. 2	340	(No Element)	0	-30	White	White	White
530	Massacre Enforcer Lv. 3	350	(No Element)	0	-30	White	White	White
531	Massacre Enforcer Lv. 4	360	(No Element)	0	-30	White	White	White
532	Column Buster Lv. 5	370	(No Element)	0	-30	White	White	Purple
