ID	name	raw	element	eleValue	affinity	sharpness	sharpOne	sharpTwo
374	Jager-Ankh Lv. 6	290	Dragon	23	25	Blue	White	White
375	Sieger-Ankh Lv. 7	320	Dragon	25	25	Blue	Purple	Purple
376	Naab Sword Lv. 1	140	(No Element)	0	10	Blue	Blue	Blue
377	Naab Sword Lv. 2	150	(No Element)	0	10	Blue	Blue	Blue
378	Naab Sword Lv. 3	160	(No Element)	0	10	Blue	White	White
379	Naab Sword Lv. 4	180	(No Element)	0	10	White	White	White
380	Feral Fangs Lv. 5	190	(No Element)	0	10	White	White	White
381	Feral Fangs Lv. 6	280	(No Element)	0	10	White	White	Purple
382	Insurgent Fangs Lv. 7	310	(No Element)	0	10	White	Purple	Purple
383	Rex Talon Lv. 1	140	(No Element)	0	-20	Blue	Blue	Blue
384	Rex Talon Lv. 2	180	(No Element)	0	-20	Blue	Blue	Blue
385	Rex Talon Lv. 3	200	(No Element)	0	-20	Blue	Blue	White
386	Tigrex Sword Lv. 4	220	(No Element)	0	-20	White	White	White
387	Tigrex Sword Lv. 5	280	(No Element)	0	-20	White	White	White
388	Tigrex Sword Lv. 6	320	(No Element)	0	-20	White	White	White
389	Great Tigrex Sword Lv. 7	340	(No Element)	0	-20	Purple	Purple	Purple
390	Kirin Bolt Ultimus Lv. 1	100	Thunder	32	0	Blue	Blue	Blue
391	Kirin Bolt Ultimus Lv. 2	110	Thunder	35	0	Blue	Blue	Blue
392	Kirin Bolt Ultimus Lv. 3	120	Thunder	40	0	Blue	Blue	Blue
393	Kirin Bolt Ultimus Lv. 4	130	Thunder	45	0	Blue	Blue	Blue
394	Kirin Bolt Maximus Lv. 5	140	Thunder	48	0	Blue	Blue	White
395	Kirin Bolt Maximus Lv. 6	210	Thunder	50	0	White	White	White
396	Kirin Bolt Maximus Lv. 7	230	Thunder	54	0	White	White	White
397	Kirin Bolt Perfectus Lv. 8	250	Thunder	58	0	White	White	Purple
398	Dios Edge Lv. 1	130	Blast	15	0	Green	Green	Green
399	Dios Edge Lv. 2	150	Blast	16	0	Green	Green	Blue
400	Dios Edge Lv. 3	170	Blast	18	0	Green	Green	Blue
401	Dios Edge Lv. 4	200	Blast	20	0	Blue	Blue	White
402	Booming Barrage Lv. 5	210	Blast	22	0	Blue	White	White
403	Booming Barrage Lv. 6	300	Blast	24	0	Blue	White	White
404	Thermostorm Lv. 7	340	Blast	25	0	Blue	White	Purple
405	Le Detecteur Lv. 1	120	Dragon	22	30	Blue	Blue	White
406	Le Detecteur Lv. 2	130	Dragon	23	30	Blue	Blue	White
407	Le Detecteur Lv. 3	140	Dragon	25	30	White	White	White
408	Le Detecteur Lv. 4	150	Dragon	26	35	White	White	White
409	La Verite Lv. 5	160	Dragon	28	35	White	White	White
410	La Verite Lv. 6	240	Dragon	30	35	White	White	White
411	La Verite Lv. 7	260	Dragon	32	35	White	White	White
412	Le Limier Lv. 8	280	Dragon	34	35	White	Purple	Purple
413	Icesteel Dagger Lv. 1	120	Ice	18	5	Green	Green	Blue
414	Icesteel Dagger Lv. 2	130	Ice	20	5	Green	Blue	Blue
415	Icesteel Dagger Lv. 3	180	Ice	24	10	Blue	Blue	White
416	Daora's Razor Lv. 4	190	Ice	26	10	Blue	White	White
417	Daora's Razor Lv. 5	280	Ice	30	10	White	White	White
418	Daora's Maelstrom Lv. 6	310	Ice	32	10	White	Purple	Purple
419	Skeletal Blade Lv. 1	160	Dragon	10	-25	Yellow	Yellow	Yellow
420	Skeletal Blade Lv. 2	180	Dragon	12	-25	Yellow	Green	Green
421	Skeletal Blade Lv. 3	230	Dragon	14	-25	Green	Green	Green
422	Skeletal Blade Lv. 4	250	Dragon	16	-25	Green	Green	Green
423	Infernal Horns Lv. 5	260	Dragon	18	-25	Green	Blue	Blue
424	Infernal Horns Lv. 6	330	Dragon	19	-20	Green	Blue	White
425	Aldebaran Horns Lv. 7	380	Dragon	20	-20	Green	White	White
426	Floral Seif Lv. 1	100	Blast	8	0	Green	Green	Green
427	Floral Seif Lv. 2	120	Blast	10	0	Green	Green	Blue
428	Floral Seif Lv. 3	160	Blast	13	0	Green	Blue	Blue
429	Blooming Seif Lv. 4	170	Blast	15	0	Green	Blue	Blue
430	Blooming Seif Lv. 5	240	Blast	20	0	Green	Blue	White
431	Garlanded Seif Lv. 6	300	Blast	24	0	Green	Blue	White
432	Black Belt Sword Lv. 1	120	(No Element)	0	0	Green	Green	Green
433	Black Belt Sword Lv. 2	130	(No Element)	0	0	Green	Green	Green
434	Black Belt Sword Lv. 3	160	(No Element)	0	0	Green	Green	Blue
435	Shihan Sword Lv. 4	200	(No Element)	0	0	Blue	Blue	Blue
436	Shihan Sword Lv. 5	270	(No Element)	0	0	Blue	Blue	White
437	Grandmaster Sword Lv. 6	330	(No Element)	0	0	Blue	White	White
438	Yukumo Pure Cutter Lv. 1	130	(No Element)	0	0	Green	Green	Green
439	Yukumo Pure Cutter Lv. 2	150	(No Element)	0	0	Green	Green	Blue
440	Yukumo Pure Cutter Lv. 3	170	(No Element)	0	0	Blue	Blue	White
441	Divine Yukumo Axe Lv. 4	220	(No Element)	0	0	Blue	Blue	White
442	Divine Yukumo Axe Lv. 5	290	(No Element)	0	0	White	White	White
443	Spiritual Yukumo Axe Lv. 6	340	(No Element)	0	0	White	White	Purple
444	Black Sword Lv. 1	100	Dragon	20	0	Green	Green	Green
445	Black Sword Lv. 2	120	Dragon	21	0	Green	Green	Green
446	Black Sword Lv. 3	140	Dragon	22	0	Green	Green	Blue
447	Black Sword Lv. 4	170	Dragon	23	0	Green	Blue	Blue
448	Chrono Sword Lv. 5	200	Dragon	25	0	Green	White	White
449	Chrono Sword Lv. 6	270	Dragon	27	0	Blue	White	Purple
450	Fatalis Sword Lv. 7	290	Dragon	28	0	Blue	Purple	Purple
451	Hero's Blade Lv. 1	100	(No Element)	0	30	Yellow	Green	Green
452	Hero's Blade Lv. 2	120	(No Element)	0	35	Green	Green	Green
453	Hero's Blade Lv. 3	140	(No Element)	0	40	Blue	Blue	Blue
454	Hero's Blade Lv. 4	160	(No Element)	0	40	Blue	White	White
455	Master's Blade Lv. 5	180	(No Element)	0	40	White	White	White
456	Master's Blade Lv. 6	220	(No Element)	0	40	White	White	White
457	Master's Blade Lv. 7	260	(No Element)	0	40	White	White	Purple
458	Legend's Blade Lv. 8	290	(No Element)	0	50	Purple	Purple	Purple
459	Eternal Strife Lv. 1	80	Dragon	41	0	Green	Green	Blue
460	Eternal Strife Lv. 2	100	Dragon	46	0	Green	Blue	Blue
461	Eternal Hate Lv. 3	140	Dragon	52	0	Blue	Blue	White
462	Eternal Hate Lv. 4	160	Dragon	56	0	White	White	White
463	Eternal Hate Lv. 5	200	Dragon	58	0	White	White	White
464	Eternal Vengeance Lv. 6	250	Dragon	60	0	White	White	White
465	Odyssey Blade Lv. 1	140	Water	24	0	Green	Green	Green
466	Odyssey Blade Lv. 2	160	Water	26	0	Green	Green	Blue
467	Odyssey Blade Lv. 3	180	Water	28	0	Blue	Blue	White
468	Master Odyssey Lv. 4	210	Water	30	0	Blue	White	White
469	Master Odyssey Lv. 5	270	Water	32	0	White	Purple	Purple
470	Agamemnon Lv. 6	330	Water	34	0	White	Purple	Purple
471	Celestial Sword Lv. 1	150	Water	10	0	Green	Green	Green
472	Celestial Sword Lv. 2	170	Water	12	0	Green	Green	Green
473	Celestial Sword Lv. 3	190	Water	14	0	Green	Blue	Blue
474	Celestial Brand Lv. 4	220	Water	15	0	Green	Blue	Blue
475	Celestial Brand Lv. 5	260	Water	16	0	Green	Blue	Blue
476	Empyreal Brand Lv. 6	350	Water	17	0	Green	Blue	White
477	Sharkutter Lv. 1	180	Ice	10	-15	Green	Green	Blue
478	Sharkutter Lv. 2	190	Ice	11	-15	Green	Blue	Blue
479	Sharkutter Lv. 3	210	Ice	12	-15	Green	Blue	Blue
480	Sharkgutter Lv. 4	230	Ice	14	-15	Green	White	White
481	Sharkgutter Lv. 5	290	Ice	16	-15	Blue	White	White
482	Sharkslitter Lv. 6	350	Ice	17	-15	Blue	White	White
483	Worn Sword Lv. 1	110	(No Element)	0	-70	Orange	Orange	Orange
484	Worn Sword Lv. 2	110	(No Element)	0	-70	Orange	Orange	Orange
485	Worn Sword Lv. 3	110	(No Element)	0	-70	Yellow	Yellow	Yellow
486	Worn Sword Lv. 4	110	(No Element)	0	-70	Yellow	Yellow	Yellow
487	Weathered Sword Lv. 5	270	(No Element)	0	-70	Yellow	Blue	Blue
488	Weathered Sword Lv. 6	280	(No Element)	0	-70	Yellow	Green	Blue
489	Aged Sword Lv. 7	380	(No Element)	0	-70	Yellow	Blue	White
490	Carapace Mace Lv. 1	170	(No Element)	0	-30	Green	Green	Blue
491	Carapace Mace Lv. 2	210	(No Element)	0	-30	Blue	Blue	Blue
492	Barroth Club Lv. 3	230	(No Element)	0	-40	Blue	Blue	White
493	Barroth Club Lv. 4	300	(No Element)	0	-40	Blue	Blue	White
494	Barroth Club Lv. 5	330	(No Element)	0	-40	White	White	White
495	Pneumatic Drillblade Lv. 6	360	(No Element)	0	-40	White	White	White
496	Scaly Sword Lv. 1	120	Sleep	16	15	White	White	White
497	Scaly Sword Lv. 2	140	Sleep	17	20	White	White	White
498	Nerskiller Lv. 3	150	Sleep	18	25	White	White	White
499	Nerskiller Lv. 4	200	Sleep	20	25	White	White	White
500	Nerskiller Lv. 5	230	Sleep	21	25	White	White	Purple
501	Shadow Nerwrithe Lv. 6	270	Sleep	22	30	White	Purple	Purple
502	Sharfin Sword Lv. 1	190	Ice	18	-10	Blue	Blue	Blue
503	Sharfin Sword Lv. 2	200	Ice	20	-10	Blue	Blue	White
504	Sharfinisher Lv. 3	220	Ice	21	-10	Blue	White	White
505	Sharfinisher Lv. 4	300	Ice	30	-10	White	White	Purple
506	Icy Akzar Lv. 5	330	Ice	33	-10	White	Purple	Purple
507	Weary Finsword Lv. 1	140	Sleep	26	0	Green	Blue	Blue
508	Weary Finsword Lv. 2	150	Sleep	30	0	Green	Blue	Blue
509	Sandman Finsword Lv. 3	160	Sleep	32	0	Green	Blue	Blue
510	Sandman Finsword Lv. 4	200	Sleep	32	0	Blue	Blue	White
511	Sandman Finsword Lv. 5	230	Sleep	32	0	Blue	White	White
512	Phobetor Finsword Lv. 6	250	Sleep	33	0	Blue	White	Purple
513	Melynx Tool Lv. 1	120	Para	34	0	Green	Green	Green
514	Melynx Tool Lv. 2	130	Para	36	0	Green	Green	Green
515	Melynx Gadget Lv. 3	140	Para	38	0	Green	Green	Green
516	Melynx Gadget Lv. 4	200	Para	39	0	Green	Green	Blue
517	Melynx Master Lv. 5	250	Para	40	0	Green	Green	Blue
518	Shining Wyvern Blade Lv. 1	180	(No Element)	0	0	Green	Blue	Blue
519	Shining Wyvern Blade Lv. 2	200	(No Element)	0	0	Green	Blue	Blue
520	Shining Wyvern Blade Lv. 3	230	(No Element)	0	0	Blue	Blue	Blue
521	Shining Wyvernstruth Lv. 4	240	(No Element)	0	0	Blue	Blue	White
522	Shining Wyvernstruth Lv. 5	320	(No Element)	0	0	White	White	White
523	Shining Wyvernzenith Lv. 6	360	(No Element)	0	0	White	White	Purple
524	Icicle Spike Lv. 1	160	Ice	32	30	Blue	Blue	White
525	Nardebosche Lv. 2	180	Ice	35	30	Blue	White	White
526	Nardebosche Lv. 3	270	Ice	37	30	White	White	White
527	Never Event Lv. 4	290	Ice	38	30	White	Purple	Purple
528	Flame Syphos Lv. 1	180	Fire	20	-25	Blue	Blue	White
529	Black Doom Flame Lv. 2	210	Fire	25	-25	Blue	Blue	White
530	Black Doom Flame Lv. 3	290	Fire	26	-20	White	White	White
531	Black Doom Flame Lv. 4	310	Fire	28	-20	White	White	Purple
532	Red Divine Flame Lv. 5	330	Fire	30	-15	White	White	Purple
533	Cross Sword Lv. 1	170	Water	18	0	Blue	Blue	Blue
534	Cross Sword Lv. 2	180	Water	19	0	Blue	Blue	Blue
535	Dual Cross Brand Lv. 3	190	Water	20	0	Blue	Blue	White
536	Dual Cross Brand Lv. 4	260	Water	22	0	Blue	Blue	White
537	Dual Cross Brand Lv. 5	280	Water	24	0	White	White	White
538	Grand Dual Cross Lv. 6	310	Water	26	0	White	Purple	Purple
539	Corona Lv. 1	170	Fire	40	10	Blue	White	White
540	Corona Lv. 2	180	Fire	42	15	Blue	White	White
541	Daze Eye Lv. 3	190	Fire	44	15	Blue	White	White
542	Daze Eye Lv. 4	270	Fire	46	15	White	White	Purple
543	Suncore Lv. 5	290	Fire	48	15	White	Purple	Purple
544	Storm Sword Lv. 1	180	Thunder	10	0	Blue	Blue	Blue
545	Storm Sword Lv. 2	190	Thunder	12	0	Blue	Blue	White
546	Takemikazuchi Lv. 3	220	Thunder	14	0	Blue	Blue	White
547	Takemikazuchi Lv. 4	300	Thunder	15	0	White	White	White
548	Takemikazuchi Lv. 5	320	Thunder	16	0	White	White	Purple
549	Susanoo-no-Mikoto Lv. 6	340	Thunder	17	0	White	White	Purple
550	Seditious Fang Lv. 1	160	(No Element)	0	15	White	White	White
551	Seditious Fang Lv. 2	170	(No Element)	0	15	White	White	White
552	Panja Sedition Lv. 3	180	(No Element)	0	15	White	White	White
553	Panja Sedition Lv. 4	240	(No Element)	0	15	White	White	White
554	Panja Sedition Lv. 5	260	(No Element)	0	15	Purple	Purple	Purple
555	Sedition Shredder Lv. 6	290	(No Element)	0	15	Purple	Purple	Purple
556	Baumfaller Lv. 1	180	(No Element)	0	0	Blue	White	White
557	Baumfaller Lv. 2	190	(No Element)	0	0	Blue	White	White
558	Dendrotomy Lv. 3	210	(No Element)	0	0	Blue	White	White
559	Dendrotomy Lv. 4	310	(No Element)	0	0	White	White	White
560	Plutocatena Lv. 5	340	(No Element)	0	0	White	White	Purple
561	Demolition Cutter Lv. 1	170	Blast	30	0	Blue	Blue	Blue
562	Demolition Cutter Lv. 2	180	Blast	32	0	Blue	Blue	White
563	Struxion Demolisher Lv. 3	190	Blast	34	0	White	White	White
564	Struxion Demolisher Lv. 4	270	Blast	35	0	White	White	Purple
565	Struxion Demolisher Lv. 5	290	Blast	36	0	White	Purple	Purple
566	Struxion Annihilator Lv. 6	310	Blast	38	0	Green	Blue	Blue
567	Rajang Club Lv. 1	180	Thunder	10	-30	Green	Blue	Blue
568	Rajang Club Lv. 2	190	Thunder	14	-20	Blue	White	White
569	Rajang Club Lv. 3	200	Thunder	18	-10	Blue	White	White
570	Banned Rajang Club Lv. 4	220	Thunder	20	-10	Blue	White	White
571	Banned Rajang Club Lv. 5	300	Thunder	22	-10	White	White	White
572	Cursed Rajang Club Lv. 6	330	Thunder	23	-10	White	Purple	Purple
573	Dragonseal Sword Lv. 1	140	Dragon	12	0	Green	Blue	Blue
574	Dragonseal Sword Lv. 2	180	Dragon	14	0	Blue	Blue	White
575	Dragontruth Sword Lv. 3	200	Dragon	16	0	White	White	White
576	Dragontruth Sword Lv. 4	220	Dragon	18	0	Purple	Purple	Purple
577	Dragonzenith Sword Lv. 5	290	Dragon	20	0	Purple	Purple	Purple
578	Ninja Sword Lv. 1	180	(No Element)	0	25	Green	Green	Green
579	Ninja Sword Lv. 2	190	(No Element)	0	25	Green	Green	Green
580	Hi Ninja Sword Lv. 3	200	(No Element)	0	30	Green	Blue	Blue
581	Hi Ninja Sword Lv. 4	300	(No Element)	0	40	Green	Blue	Blue
582	Ninja Master Sword Lv. 5	320	(No Element)	0	45	Green	Blue	Blue
583	Divine Exodus Lv. 1	80	Dragon	56	0	Blue	Blue	White
584	Divine Exodus Lv. 2	90	Dragon	58	0	Blue	Blue	White
585	Divine Insodus Lv. 3	100	Dragon	60	0	Blue	White	White
586	Divine Insodus Lv. 4	140	Dragon	62	0	Blue	White	White
587	Divine Egression Lv. 5	200	Dragon	65	0	Blue	White	Purple
588	Studded Club Lv. 1	230	(No Element)	0	-5	Green	Green	Blue
589	Spiked Bat Lv. 2	240	(No Element)	0	-5	Green	Blue	Blue
590	Spiked Bat Lv. 3	300	(No Element)	0	-5	Blue	White	White
591	Spiked Bat Lv. 4	320	(No Element)	0	-5	Blue	White	White
592	Barbaric Terror Lv. 5	350	(No Element)	0	-5	Blue	Purple	Purple
593	Research Sword Lv. 1	180	(No Element)	0	15	Blue	Blue	White
594	Discovery Sword Lv. 2	200	(No Element)	0	15	White	White	White
595	Discovery Sword Lv. 3	230	(No Element)	0	20	White	White	Purple
596	Discovery Sword Lv. 4	280	(No Element)	0	20	Purple	Purple	Purple
597	Authority Pathfinder Lv. 5	300	(No Element)	0	25	Purple	Purple	Purple
598	Inazuma Works Lv. 1	130	Thunder	36	0	White	White	White
599	Inazuma Works Lv. 2	140	Thunder	38	0	White	White	White
600	Ikazuchi Works Lv. 3	150	Thunder	40	0	White	White	White
601	Ikazuchi Works Lv. 4	250	Thunder	42	0	White	White	White
602	Dengeki Sword Lv. 5	290	Thunder	45	0	White	White	White
603	Levindicator Lv. 1	150	Thunder	18	10	Blue	Blue	White
604	Levindicator Lv. 2	180	Thunder	20	10	Blue	Blue	White
605	CoroCoro Thunderbolt Lv. 3	200	Thunder	22	10	Blue	White	White
606	CoroCoro Thunderbolt Lv. 4	290	Thunder	24	15	Blue	White	White
607	Rolling Thunderbolt Lv. 5	330	Thunder	26	15	Blue	White	White
608	Star Knight Sword Lv. 1	140	Ice	13	0	White	White	White
609	Star Knight Sword Lv. 2	160	Ice	14	0	White	White	White
610	Eternal Sword Lv. 3	180	Ice	15	0	White	White	White
611	Eternal Sword Lv. 4	260	Ice	16	0	White	White	White
612	Infinity Sword Lv. 5	300	Ice	18	0	White	White	White
613	Hero's Sword Lv. 1	130	(No Element)	0	5	Blue	Blue	Blue
614	Hero's Sword Lv. 2	150	(No Element)	0	10	Blue	Blue	Blue
615	Master Sword Lv. 3	170	(No Element)	0	10	Blue	Blue	White
616	Master Sword Lv. 4	270	(No Element)	0	15	Blue	Blue	White
617	Master Sword G Lv. 5	300	(No Element)	0	15	White	White	White
618	Falchion Lv. 1	170	Dragon	38	0	Blue	Blue	White
619	Exalted Falchion Lv. 2	180	Dragon	40	0	Blue	White	White
620	Exalted Falchion Lv. 3	270	Dragon	44	0	White	White	White
621	Illustrious Falchion Lv. 4	290	Dragon	48	0	White	Purple	Purple
622	Teostra's Spada Lv. 1	150	Blast	32	0	Blue	Blue	White
623	Teostra's Spada Lv. 2	160	Blast	36	0	Blue	Blue	White
624	Teostra's Emblem Lv. 3	170	Blast	40	0	Blue	White	White
625	Teostra's Emblem Lv. 4	260	Blast	42	0	White	White	Purple
626	Teostra's Medal Lv. 5	290	Blast	45	0	White	Purple	Purple
627	Lunatic Rose Lv. 1	150	Poison	32	0	Blue	Blue	White
628	Lunatic Rose Lv. 2	160	Poison	36	0	Blue	Blue	White
629	Lunatic Briar Lv. 3	170	Poison	40	0	Blue	White	White
630	Lunatic Briar Lv. 4	260	Poison	42	0	White	White	Purple
631	Lunatic Thorn Lv. 5	290	Poison	45	0	White	Purple	Purple
632	Golden Falchion Lv. 1	180	Fire	32	0	Blue	Blue	Blue
633	Golden Falchion Lv. 2	190	Fire	35	0	Blue	Blue	White
634	Golden Radius Lv. 3	200	Fire	40	0	Blue	Blue	White
635	Golden Radius Lv. 4	290	Fire	42	0	White	White	White
636	Golden Riot Lv. 5	310	Fire	44	0	White	White	Purple
637	Demonlord Mace Lv. 1	160	Thunder	26	20	Blue	Blue	White
638	Demonlord Mace Lv. 2	170	Thunder	28	25	Blue	Blue	White
639	Demonlord Bludgeon Lv. 3	180	Thunder	30	30	Blue	Blue	White
640	Demonlord Bludgeon Lv. 4	270	Thunder	32	30	Blue	White	White
641	Demonlord Crusher Lv. 5	300	Thunder	35	30	Blue	White	Purple
642	Akantor Duo Lv. 1	250	(No Element)	0	35	Yellow	Yellow	Green
643	Akantor Duo Lv. 2	250	(No Element)	0	40	Yellow	Yellow	Green
644	Akantor Coup Lv. 3	250	(No Element)	0	45	Yellow	Green	Green
645	Akantor Coup Lv. 4	340	(No Element)	0	45	Green	Green	Green
646	Akantor Purge Lv. 5	370	(No Element)	0	45	Green	Green	Blue
647	Ukanlos Soul Hatchet Lv. 1	250	Ice	8	-25	Green	Green	Green
648	Ukanlos Soul Hatchet Lv. 2	250	Ice	9	-25	Green	Green	Blue
649	Ukanlos Skyhatchet Lv. 3	250	Ice	10	-20	Green	Green	Blue
650	Ukanlos Skyhatchet Lv. 4	350	Ice	11	-20	Blue	Blue	Blue
651	Ukanlos Earth Hatchet Lv. 5	370	Ice	12	-20	Blue	Blue	White
652	Ominous Treasure Lv. 1	200	Water	8	-20	Blue	Blue	Blue
653	Ominous Treasure Lv. 2	220	Water	10	-20	Blue	Blue	White
654	Heavenly Gale Lv. 3	240	Water	12	-20	Blue	Blue	White
655	Heavenly Gale Lv. 4	280	Water	16	-20	White	White	White
656	Heaven and Earth Lv. 5	340	Water	18	-20	White	White	White
657	Astral Taurus Lv. 1	170	Dragon	7	0	Blue	Blue	Blue
658	Astral Taurus Lv. 2	180	Dragon	9	0	Blue	Blue	White
659	Enraged Taurus Lv. 3	190	Dragon	12	0	White	White	White
660	Enraged Taurus Lv. 4	280	Dragon	13	0	White	White	White
661	Wrathful Taurus Lv. 5	310	Dragon	14	0	Purple	Purple	Purple
662	Alatreon Sword Lv. 1	180	Dragon	25	0	White	White	White
663	Alatreon Sword Lv. 2	180	Dragon	32	0	White	White	White
664	Alatreon Star Lv. 3	180	Dragon	37	0	White	White	White
665	Alatreon Star Lv. 4	260	Dragon	44	0	Purple	Purple	Purple
666	Altheos Zodiarch Lv. 5	280	Dragon	55	0	Purple	Purple	Purple
667	Silverwing Swiftblade Lv. 1	160	Dragon	34	0	White	White	White
668	Dragonstar Alcor Lv. 2	180	Dragon	35	0	White	White	White
669	Dragonstar Alcor Lv. 3	240	Dragon	37	0	White	White	White
670	Dragonstar Alcor Lv. 4	270	Dragon	40	0	White	White	White
671	Dragonstar Alcor Lv. 5	280	Dragon	42	0	White	White	White
672	Magnastar Akri Lv. 6	300	Dragon	44	0	White	White	White
673	Elder Sword Lv. 1	260	(No Element)	0	0	White	White	White
674	Sage Sword Lv. 2	280	(No Element)	0	0	White	White	White
675	Philosopher Sword Lv. 3	320	(No Element)	0	0	White	White	White
676	Binding Blade Lv. 1	290	(No Element)	0	-15	White	Purple	Purple
677	Great Kris Lv. 2	320	(No Element)	0	-15	White	Purple	Purple
678	Bloodsucker Lv. 3	350	(No Element)	0	-15	White	Purple	Purple
679	Drome Rush Dagger Lv. 1	280	(No Element)	0	10	White	White	White
680	Great Stabberdag Lv. 2	310	(No Element)	0	10	White	White	Purple
681	Azure Drome Tooth Lv. 3	330	(No Element)	0	10	White	White	Purple
682	Bloodscale Sword Lv. 1	250	Poison	20	20	Purple	Purple	Purple
683	Bloodsquama Sword Lv. 2	270	Poison	22	25	Purple	Purple	Purple
684	Bloodslaughter Lv. 3	300	Poison	23	25	Purple	Purple	Purple
685	Cryo Cross Lv. 1	300	Ice	15	15	Blue	White	White
686	Icestorm Cross Lv. 2	320	Ice	17	15	Blue	White	White
687	Glacio Cross Lv. 3	350	Ice	19	15	Blue	White	Purple
688	Wycademy Dagger Lv. 1	260	Blast	12	0	White	White	Purple
689	Insignia Dagger Lv. 2	280	Blast	13	0	Purple	Purple	Purple
690	Ravilian Insignia Lv. 3	300	Blast	14	0	Purple	Purple	Purple
691	Xin's Trust Lv. 1	250	(No Element)	0	20	Blue	White	White
692	Xin's Faith Lv. 2	290	(No Element)	0	20	White	White	White
693	Xin's Virtue Lv. 3	320	(No Element)	0	25	White	Purple	Purple
694	Verstecken/Chercher Lv. 1	310	Dragon	6	-25/10	White	White	White
695	Entkommen/Trouver Lv. 2	320	Dragon	7	-25/10	White	White	White
696	Lugen/Verite Lv. 3	330	Dragon	8	-25/10	White	White	Purple
697	Platinum Dawn Lv. 1	270	Fire	33	0	Purple	Purple	Purple
698	Annular Sol Lv. 2	280	Fire	34	0	Purple	Purple	Purple
699	Daybreak Sword Lv. 3	300	Fire	35	0	Purple	Purple	Purple
700	Lightbreak Sword Lv. 1	260	Blast	39	0	White	White	White
701	Lightbreak Ray Lv. 2	280	Blast	42	0	White	White	Purple
702	Lightbreak Beam Lv. 3	300	Blast	44	0	White	Purple	Purple
703	Goldsword Lv. 1	310	(No Element)	0	0	Purple	Purple	Purple
704	Inscribed Ausir Lv. 2	320	(No Element)	0	0	Purple	Purple	Purple
705	Unnefer Lv. 3	330	(No Element)	0	0	Purple	Purple	Purple
706	Ruiner Sword Lv. 1	300	Blast	32	0	Blue	Blue	White
707	True Ruiner Sword Lv. 2	320	Blast	33	0	Blue	Blue	Purple
708	Absolute Ruiner Sword Lv. 3	330	Blast	34	0	Blue	Purple	Purple
709	O. Fatalis Sword Lv. 1	260	Dragon	42	0	White	White	White
710	True O. Fatalis Sword Lv. 2	280	Dragon	43	0	White	White	White
711	Pure O. Fatalis Sword Lv. 3	300	Dragon	44	0	White	Purple	Purple
712	Dreadqueen Rapier Lv. 1	80	Poison	28	5	Green	Green	Green
713	Dreadqueen Rapier Lv. 2	100	Poison	29	5	Green	Green	Blue
714	Dreadqueen Rapier Lv. 3	110	Poison	30	5	Green	Blue	Blue
715	Dreadqueen Rapier Lv. 4	120	Poison	32	10	Blue	Blue	Blue
716	Dreadqueen Rapier Lv. 5	130	Poison	33	10	Blue	Blue	Blue
717	Dreadqueen Rapier Lv. 6	140	Poison	34	10	Blue	Blue	White
718	Dreadqueen Rapier Lv. 7	150	Poison	35	10	Blue	Blue	White
719	Dreadqueen Rapier Lv. 8	160	Poison	36	10	Blue	White	White
720	Dreadqueen Rapier Lv. 9	180	Poison	37	10	Blue	White	White
721	Dreadqueen Rapier Rose Lv. 10	190	Poison	38	10	Blue	White	White
722	Dreadqueen Rapier Rose Lv. 11	230	Poison	39	10	Blue	White	White
723	Dreadqueen Rapier Rose Lv. 12	240	Poison	40	10	White	White	White
724	Dreadqueen Rapier Rose Lv. 13	260	Poison	42	10	White	White	White
725	Dreadqueen Rapier Rose Lv. 14	270	Poison	43	10	Purple	Purple	Purple
726	Dreadqueen Rapierina Lv. 15	290	Poison	44	10	Purple	Purple	Purple
727	Drilltusk Truncheon Lv. 1	130	(No Element)	0	5	Green	Green	Blue
728	Drilltusk Truncheon Lv. 2	140	(No Element)	0	5	Green	Blue	Blue
729	Drilltusk Truncheon Lv. 3	150	(No Element)	0	5	Green	Blue	Blue
730	Drilltusk Truncheon Lv. 4	160	(No Element)	0	5	Green	Blue	Blue
731	Drilltusk Truncheon Lv. 5	170	(No Element)	0	5	Blue	Blue	Blue
732	Drilltusk Truncheon Lv. 6	180	(No Element)	0	5	Blue	Blue	White
733	Drilltusk Truncheon Lv. 7	190	(No Element)	0	5	Blue	Blue	White
734	Drilltusk Truncheon Lv. 8	200	(No Element)	0	5	Blue	Blue	White
735	Drilltusk Truncheon Lv. 9	210	(No Element)	0	5	Blue	Blue	White
736	Official Truncheon Lv. 10	220	(No Element)	0	5	Blue	White	White
737	Official Truncheon Lv. 11	240	(No Element)	0	5	Blue	White	White
738	Official Truncheon Lv. 12	250	(No Element)	0	5	Blue	White	White
739	Official Truncheon Lv. 13	290	(No Element)	0	5	White	White	White
740	Official Truncheon Lv. 14	310	(No Element)	0	5	White	White	Purple
741	Constable's Truncheon Lv. 15	340	(No Element)	0	5	White	Purple	Purple
742	Nightfall Edge Lv. 1	140	(No Element)	0	10	White	White	White
743	Nightfall Edge Lv. 2	140	(No Element)	0	10	White	White	White
744	Nightfall Edge Lv. 3	150	(No Element)	0	10	White	White	White
745	Nightfall Edge Lv. 4	160	(No Element)	0	10	White	White	White
746	Nightfall Edge Lv. 5	160	(No Element)	0	10	White	White	White
747	Nightfall Edge Lv. 6	170	(No Element)	0	10	White	White	White
