ID	name	raw	element	eleValue	affinity	sharpness	sharpOne	sharpTwo
375	Le Sage Lv. 6	240	Dragon	40	35	White	White	White
376	Le Sage Lv. 7	260	Dragon	42	35	White	White	White
377	Le Paladin Lv. 8	280	Dragon	45	35	White	Purple	Purple
378	Icesteel Spear Lv. 1	140	Ice	20	0	Green	Green	Green
379	Icesteel Spear Lv. 2	150	Ice	25	0	Green	Blue	Blue
380	Icesteel Spear Lv. 3	180	Ice	28	0	Blue	Blue	Blue
381	Daora's Fang Lv. 4	190	Ice	30	0	Blue	White	White
382	Daora's Fang Lv. 5	280	Ice	31	0	White	White	White
383	Daora's Regulus Lv. 6	310	Ice	32	0	White	Purple	Purple
384	Skeletal Lance Lv. 1	160	Dragon	12	-25	Yellow	Yellow	Yellow
385	Skeletal Lance Lv. 2	180	Dragon	13	-25	Yellow	Green	Green
386	Skeletal Lance Lv. 3	230	Dragon	14	-25	Green	Green	Green
387	Skeletal Lance Lv. 4	250	Dragon	16	-25	Green	Green	Green
388	Infernal Lance Lv. 5	260	Dragon	18	-25	Green	Blue	Blue
389	Infernal Lance Lv. 6	330	Dragon	20	-25	Green	Blue	White
390	Algedi Lance Lv. 7	380	Dragon	22	-25	Green	White	White
391	Sharq Byte Lv. 1	100	Water	18	10	Green	Green	Green
392	Sharq Byte Lv. 2	120	Water	20	10	Green	Green	Blue
393	Sharq Byte Lv. 3	140	Water	23	15	Blue	White	White
394	Sharq Attaq Lv. 4	160	Water	25	15	Blue	White	White
395	Sharq Attaq Lv. 5	240	Water	28	20	Blue	White	White
396	Sharq Assawlt Lv. 6	290	Water	31	25	Blue	White	Purple
397	Alacrantze Lv. 1	120	Poison	15	0	Green	Green	Blue
398	Alacrantze Lv. 2	140	Poison	16	0	Green	Blue	Blue
399	Alacrantze Lv. 3	170	Poison	18	0	Blue	Blue	White
400	Scorpion Lance Lv. 4	190	Poison	20	0	Blue	White	White
401	Scorpion Lance Lv. 5	240	Poison	22	0	White	White	White
402	Scorpion Lance Lv. 6	280	Poison	24	0	White	White	White
403	Hadrurus Lance Lv. 7	310	Poison	26	0	White	Purple	Purple
404	Black Belt Lance Lv. 1	120	(No Element)	0	0	Green	Green	Green
405	Black Belt Lance Lv. 2	130	(No Element)	0	0	Green	Green	Green
406	Black Belt Lance Lv. 3	140	(No Element)	0	0	Green	Green	Green
407	Shihan Lance Lv. 4	220	(No Element)	0	0	Green	Green	Blue
408	Shihan Lance Lv. 5	280	(No Element)	0	0	Blue	Blue	White
409	Grandmaster Lance Lv. 6	340	(No Element)	0	0	Blue	White	White
410	Yukumo Purelance Lv. 1	130	(No Element)	0	0	Green	Green	Green
411	Yukumo Purelance Lv. 2	150	(No Element)	0	0	Green	Green	Blue
412	Yukumo Purelance Lv. 3	170	(No Element)	0	0	Blue	Blue	White
413	Godly Lance Lv. 4	220	(No Element)	0	0	Blue	Blue	White
414	Godly Lance Lv. 5	290	(No Element)	0	0	White	White	White
415	Heavenly Lance Lv. 6	340	(No Element)	0	0	White	White	Purple
416	Black Lance Lv. 1	100	Dragon	29	0	Green	Green	Green
417	Black Lance Lv. 2	120	Dragon	30	0	Green	Green	Green
418	Black Lance Lv. 3	130	Dragon	32	0	Green	Green	Blue
419	Black Lance Lv. 4	170	Dragon	34	0	Green	Blue	White
420	Chrono Lance Lv. 5	200	Dragon	35	0	Green	Blue	White
421	Chrono Lance Lv. 6	310	Dragon	48	-10	Blue	Blue	White
422	Fatalis Lance Lv. 7	330	Dragon	50	-10	Blue	Purple	Purple
423	Undertaker Lv. 1	120	Dragon	19	0	Green	Green	Green
424	Undertaker Lv. 2	140	Dragon	20	0	Green	Green	Blue
425	High Undertaker Lv. 3	190	Dragon	21	0	White	White	White
426	High Undertaker Lv. 4	250	Dragon	22	0	White	White	White
427	High Undertaker Lv. 5	300	Dragon	23	0	White	White	Purple
428	Neo Undertaker Lv. 6	320	Dragon	24	0	Purple	Purple	Purple
429	Squire Spear Lv. 1	140	(No Element)	0	0	Green	Green	Green
430	Squire Spear Lv. 2	170	(No Element)	0	0	Green	Blue	Blue
431	Squire Spear Lv. 3	180	(No Element)	0	0	Blue	Blue	White
432	Knight Spear Lv. 4	210	(No Element)	0	0	Blue	Blue	White
433	Knight Spear Lv. 5	240	(No Element)	0	0	Blue	White	White
434	Knight Spear Lv. 6	290	(No Element)	0	0	White	White	Purple
435	Chivalric Spear Lv. 7	320	(No Element)	0	0	White	White	Purple
436	Barbaroi Tusk Lv. 1	160	(No Element)	0	0	Blue	Blue	White
437	Barbaroi Tusk Lv. 2	180	(No Element)	0	0	Blue	White	White
438	Ogre Tusk Lv. 3	230	(No Element)	0	0	Blue	White	White
439	Ogre Tusk Lv. 4	290	(No Element)	0	0	Blue	White	Purple
440	Ogre Tusk Lv. 5	320	(No Element)	0	0	White	Purple	Purple
441	Great Ogre Tusk Lv. 6	350	(No Element)	0	0	White	Orange	Orange
442	Growling Wyvern Lv. 1	140	Dragon	10	0	Green	Blue	Blue
443	Growling Wyvern Lv. 2	160	Dragon	10	0	Blue	Blue	Blue
444	Growling Wyvern Lv. 3	180	Dragon	10	0	Blue	Blue	White
445	Roaring Wyvern Lv. 4	200	Dragon	10	0	Blue	Blue	White
446	Roaring Wyvern Lv. 5	240	Dragon	10	0	Blue	White	White
447	Roaring Wyvern Lv. 6	310	Dragon	10	0	White	White	Purple
448	Raging Wyvern Lv. 7	330	Dragon	10	0	White	Purple	Purple
449	Expelger Lv. 1	150	Water	18	0	Green	Green	Green
450	Expelger Lv. 2	170	Water	20	0	Green	Green	Green
451	Expelger Lv. 3	190	Water	23	0	Green	Green	Blue
452	Expelgorer Lv. 4	220	Water	25	0	Blue	Blue	White
453	Expelgorer Lv. 5	250	Water	27	0	Blue	Blue	White
454	Expelgasher Lv. 6	340	Water	29	0	White	White	Purple
455	Carnivicious Lv. 1	170	Ice	12	0	Green	Green	Green
456	Carnivicious Lv. 2	180	Ice	13	0	Green	Blue	Blue
457	Carnivicious Lv. 3	200	Ice	14	0	Green	Blue	Blue
458	Carnivile Lv. 4	220	Ice	15	0	Green	Blue	White
459	Carnivile Lv. 5	280	Ice	16	0	Blue	Blue	White
460	Carnicidal Lv. 6	340	Ice	17	0	Blue	White	Purple
461	Aqua Spear Lv. 1	170	Water	32	-5	Green	Blue	Blue
462	Aqua Spear Lv. 2	180	Water	36	-10	Blue	Blue	Blue
463	Stream Spear Lv. 3	210	Water	38	-15	Blue	Blue	White
464	Stream Spear Lv. 4	260	Water	40	-15	Blue	Blue	White
465	Stream Spear Lv. 5	290	Water	42	-15	White	White	White
466	Oceanic Spear Lv. 6	320	Water	44	-20	White	Purple	Purple
467	Worn Spear Lv. 1	110	(No Element)	0	-70	Orange	Orange	Yellow
468	Worn Spear Lv. 2	110	(No Element)	0	-70	Orange	Orange	Yellow
469	Worn Spear Lv. 3	110	(No Element)	0	-70	Yellow	Yellow	Green
470	Worn Spear Lv. 4	110	(No Element)	0	-70	Yellow	Yellow	Yellow
471	Weathered Spear Lv. 5	270	(No Element)	0	-70	Yellow	Blue	Blue
472	Weathered Spear Lv. 6	280	(No Element)	0	-70	Yellow	Green	Blue
473	Aged Spear Lv. 7	380	(No Element)	0	-70	Yellow	Blue	White
474	Stungun Lance Lv. 1	130	Para	22	0	Green	Green	Green
475	Stungun Lance Lv. 2	150	Para	24	0	Green	Green	Green
476	Paralyzer Lv. 3	170	Para	27	0	Green	Blue	White
477	Paralyzer Lv. 4	200	Para	28	0	Blue	Blue	White
478	Paralyzer Lv. 5	230	Para	29	0	Blue	White	White
479	Trident Lv. 6	260	Para	30	0	Blue	White	White
480	Rugged Lance Lv. 1	180	(No Element)	0	-25	Green	Blue	Blue
481	Rugged Lance Lv. 2	210	(No Element)	0	-25	Green	Blue	Blue
482	Barroth Carver Lv. 3	230	(No Element)	0	-25	Blue	Blue	Blue
483	Barroth Carver Lv. 4	290	(No Element)	0	-25	Blue	White	White
484	Barroth Carver Lv. 5	310	(No Element)	0	-25	Blue	White	White
485	Barroth Borer Lv. 6	340	(No Element)	0	-25	White	White	White
486	Venom Lance Lv. 1	180	Poison	25	-10	Green	Green	Green
487	Venom Lance Lv. 2	200	Poison	26	-10	Green	Blue	Blue
488	Basarios Venom Spear Lv. 3	220	Poison	28	-10	Green	Blue	Blue
489	Basarios Venom Spear Lv. 4	270	Poison	30	-10	Blue	White	White
490	Basarios Venom Spear Lv. 5	290	Poison	32	-15	Blue	White	White
491	Basalt Venom Lv. 6	340	Poison	34	-15	Blue	White	Purple
492	Babel Spear Lv. 1	180	(No Element)	0	0	Blue	Blue	Blue
493	Babel Spear Lv. 2	200	(No Element)	0	0	Blue	Blue	White
494	Elder Babel Spear Lv. 3	210	(No Element)	0	0	Blue	White	White
495	Elder Babel Spear Lv. 4	280	(No Element)	0	0	White	White	Purple
496	Elder Babel Spear Lv. 5	300	(No Element)	0	0	White	Purple	Purple
497	Lost Babel Lv. 6	330	(No Element)	0	0	White	Purple	Purple
498	Giant Tusk Lv. 1	170	(No Element)	0	10	Blue	White	White
499	Giant Tusk Lv. 2	190	(No Element)	0	10	Blue	White	White
500	Brutal Tusk Lv. 3	210	(No Element)	0	10	Blue	White	White
501	Brutal Tusk Lv. 4	270	(No Element)	0	10	White	White	White
502	Brutal Tusk Lv. 5	300	(No Element)	0	10	White	Purple	Purple
503	Slaughter Tusk Lv. 6	320	(No Element)	0	15	White	Purple	Purple
504	Expelgouger Lv. 1	160	Water	35	0	Blue	Blue	Blue
505	Expelgouger Lv. 2	170	Water	38	0	Blue	Blue	Blue
506	Rexpelgouger Lv. 3	190	Water	40	0	Blue	Blue	White
507	Rexpelgouger Lv. 4	250	Water	42	0	White	White	White
508	Rexpelgouger Lv. 5	280	Water	43	0	White	White	Purple
509	Shuraba Lance Lv. 6	290	Water	45	0	White	Orange	Orange
510	Omnivicious Lv. 1	170	Ice	24	0	Blue	Blue	Blue
511	Omnivicious Lv. 2	190	Ice	26	0	Blue	Blue	Blue
512	Omnivoracious Lv. 3	200	Ice	28	0	Blue	Blue	White
513	Omnivoracious Lv. 4	280	Ice	30	0	White	White	White
514	The Destructor Lv. 5	320	Ice	33	0	White	White	Purple
515	Rockabye Spear Lv. 1	140	Sleep	24	0	Blue	Blue	White
516	Rockabye Spear Lv. 2	150	Sleep	25	0	Blue	Blue	White
517	Requiem Spear Lv. 3	160	Sleep	26	0	Blue	Blue	White
518	Requiem Spear Lv. 4	200	Sleep	27	0	White	White	White
519	Requiem Spear Lv. 5	230	Sleep	28	0	White	White	White
520	Nightmare Spear Lv. 6	270	Sleep	29	0	White	White	Purple
521	Lava Cone Lv. 1	160	Fire	8	15	Green	Green	Blue
522	Lava Cone Lv. 2	190	Fire	10	15	Green	Green	Blue
523	Magma Pike Lv. 3	200	Fire	12	15	Blue	Blue	White
524	Magma Pike Lv. 4	250	Fire	14	15	White	White	White
525	Volcanic Lance Lv. 5	320	Fire	16	15	White	White	Purple
526	Twisting Crawler Lv. 1	140	Para	16	-5	Blue	Blue	White
527	Twisting Crawler Lv. 2	150	Para	18	-5	Blue	Blue	White
528	Paratwist Crawler Lv. 3	160	Para	20	-5	Blue	White	White
529	Paratwist Crawler Lv. 4	230	Para	24	-5	White	White	White
530	Paragyred Spear Lv. 5	260	Para	27	-5	White	Purple	Purple
531	Guardian Lance Lv. 1	200	(No Element)	0	-30	Green	Green	Green
532	Guardian Lance Lv. 2	220	(No Element)	0	-30	Green	Green	Green
533	Aged Holy Lance Lv. 3	250	(No Element)	0	-30	Green	Green	Green
534	Aged Holy Lance Lv. 4	310	(No Element)	0	-20	Green	Green	Blue
535	Holy Protector Lance Lv. 5	370	(No Element)	0	-20	Green	White	White
536	Spark Plug Lv. 1	130	Thunder	32	0	Green	Blue	Blue
537	Spark Plug Lv. 2	140	Thunder	33	0	Blue	Blue	White
538	Electrode Lv. 3	160	Thunder	35	0	Blue	White	White
539	Electrode Lv. 4	220	Thunder	37	0	Blue	White	White
540	Electrode Lv. 5	260	Thunder	40	0	White	White	White
541	ThunderbugShockLance Lv. 6	290	Thunder	42	0	White	White	Purple
542	Tusk Lance Lv. 1	160	Ice	22	20	Blue	Blue	White
543	Sabertooth Lv. 2	180	Ice	25	25	Blue	Blue	White
544	Sabertooth Lv. 3	260	Ice	26	25	White	White	White
545	Sabertooth Lv. 4	280	Ice	27	30	White	White	White
546	Ivory Ice Lv. 5	300	Ice	28	30	White	Purple	Purple
547	Gravios Spear Lv. 1	190	Poison	14	0	Blue	Blue	White
548	Gravios Venom Spear Lv. 2	200	Poison	16	0	Blue	White	White
549	Gravios Venom Spear Lv. 3	270	Poison	17	0	White	White	White
550	Gravios Venom Spear Lv. 4	300	Poison	18	0	White	White	White
551	Gravios Toxic Spear Lv. 5	320	Poison	20	0	White	White	Purple
552	Dragon Rider Spear Lv. 1	190	(No Element)	0	0	Blue	Blue	Blue
553	Dragon Rider Spear Lv. 2	200	(No Element)	0	0	Blue	Blue	White
554	Dragoon's Gae Bulg Lv. 3	220	(No Element)	0	0	Blue	White	White
555	Dragoon's Gae Bulg Lv. 4	300	(No Element)	0	0	Blue	White	Purple
556	Dragoon's Gae Bulg Lv. 5	320	(No Element)	0	0	White	Purple	Purple
557	Pure Gae Bulg Lv. 6	340	(No Element)	0	0	White	Purple	Purple
558	Incessant Evil Lv. 1	150	Poison	40	25	Blue	Blue	White
559	Incessant Evil Lv. 2	160	Poison	42	25	Blue	Blue	White
560	Garuga Incessance Lv. 3	170	Poison	44	25	Blue	White	White
561	Garuga Incessance Lv. 4	250	Poison	46	25	White	White	White
562	Occult Incessance Lv. 5	280	Poison	48	25	White	Purple	Purple
563	Doris Spear Lv. 1	190	Thunder	10	0	Blue	Blue	White
564	Doris Spear Lv. 2	200	Thunder	12	0	Blue	White	White
565	Stormy Doris Lv. 3	220	Thunder	18	0	Blue	White	White
566	Stormy Doris Lv. 4	300	Thunder	20	0	White	White	White
567	Stormy Doris Lv. 5	320	Thunder	21	0	White	White	Purple
568	Perfect Storm Doris Lv. 6	340	Thunder	22	0	White	Purple	Purple
569	Spiral Heat Lv. 1	160	Fire	25	25	Blue	Blue	White
570	Spiral Heat Lv. 2	170	Fire	28	25	Blue	Blue	White
571	Agnaktor Firelance Lv. 3	190	Fire	30	25	Blue	Blue	White
572	Agnaktor Firelance Lv. 4	260	Fire	32	25	White	White	White
573	Agnaktor Firelance Lv. 5	280	Fire	34	25	White	White	White
574	Vaskignator Lv. 6	300	Fire	36	25	White	Purple	Purple
575	Seditious Lance Lv. 1	160	(No Element)	0	10	White	White	White
576	Seditious Lance Lv. 2	170	(No Element)	0	10	White	White	White
577	Hadad Sedition Lv. 3	180	(No Element)	0	10	White	White	White
578	Hadad Sedition Lv. 4	240	(No Element)	0	10	White	White	White
579	Hadad Sedition Lv. 5	260	(No Element)	0	10	Purple	Purple	Purple
580	Sedition Stabber Lv. 6	290	(No Element)	0	10	Purple	Purple	Purple
581	Boros Spear Lv. 1	190	(No Element)	0	0	Green	Blue	Blue
582	Boros Spear Lv. 2	200	(No Element)	0	0	Blue	White	White
583	Temblor Illboros Lv. 3	210	(No Element)	0	0	Blue	White	White
584	Temblor Illboros Lv. 4	300	(No Element)	0	0	White	White	White
585	Vertex Strongboros Lv. 5	340	(No Element)	0	0	White	White	Purple
586	Demolition Lance Lv. 1	170	Blast	24	0	Blue	Blue	Blue
587	Demolition Lance Lv. 2	180	Blast	26	0	Blue	Blue	White
588	Albrach Demolisher Lv. 3	190	Blast	28	0	Blue	White	White
589	Albrach Demolisher Lv. 4	270	Blast	29	0	White	White	White
590	Albrach Demolisher Lv. 5	290	Blast	31	0	White	White	Purple
591	Albrach Annihilator Lv. 6	320	Blast	34	0	White	Purple	Purple
592	Demon Lance Lv. 1	170	Thunder	16	20	Green	Green	Green
593	Demon Lance Lv. 2	180	Thunder	17	20	Green	Green	Blue
594	Demon Lance Lv. 3	190	Thunder	19	20	Green	Blue	Blue
595	Great Demon Lance Lv. 4	200	Thunder	21	20	Blue	White	White
596	Great Demon Lance Lv. 5	290	Thunder	22	20	Blue	White	White
597	Demonlance Rajang Lv. 6	330	Thunder	23	20	Blue	White	White
598	Grief Lance Lv. 1	170	Dragon	10	5	Blue	Blue	Blue
599	Grief Lance Lv. 2	180	Dragon	12	5	Blue	Blue	Blue
600	Grief Lance Lv. 3	190	Dragon	14	10	Blue	Blue	White
601	Fiendish Tower Lv. 4	200	Dragon	15	10	Blue	Blue	White
602	Fiendish Tower Lv. 5	280	Dragon	16	10	White	White	White
603	Fiendish Tower Lv. 6	310	Dragon	17	10	White	White	Purple
604	Nero's Atrocity Lv. 7	330	Dragon	18	15	White	Purple	Purple
605	Expert Lance Lv. 1	180	Poison	6	0	Green	Blue	Blue
606	Expert Lance Lv. 2	190	Poison	7	0	Green	Blue	Blue
607	Warrior's Lance Lv. 3	200	Poison	8	0	Green	Blue	Blue
608	Warrior's Lance Lv. 4	280	Poison	9	0	Blue	Blue	White
609	Unrivaled Lance Lv. 5	320	Poison	10	0	Blue	Purple	Purple
610	Skyscraper Lv. 1	180	Dragon	20	-5	Blue	White	White
611	Skyscraper Lv. 2	190	Dragon	22	-5	Blue	White	White
612	Skysunderer Lv. 3	200	Dragon	24	-5	Blue	White	White
613	Skysunderer Lv. 4	250	Dragon	26	-5	White	White	White
614	Skyseverer Lv. 5	310	Dragon	28	-5	White	Purple	Purple
615	Diablos Lance Lv. 1	230	(No Element)	0	-30	Blue	Blue	White
616	Diablos Spear Lv. 2	240	(No Element)	0	-30	Blue	White	White
617	Diablos Spear Lv. 3	300	(No Element)	0	-30	White	White	White
618	Diablos Spear Lv. 4	330	(No Element)	0	-30	White	White	White
619	Cera Creos Lv. 5	350	(No Element)	0	-30	White	Purple	Purple
620	Research Lance Lv. 1	180	(No Element)	0	15	Blue	Blue	White
621	Discovery Lance Lv. 2	200	(No Element)	0	15	White	White	White
622	Discovery Lance Lv. 3	230	(No Element)	0	20	White	White	Purple
623	Discovery Lance Lv. 4	280	(No Element)	0	20	Purple	Purple	Purple
624	Authority Crowbeak Lv. 5	300	(No Element)	0	25	Purple	Purple	Purple
625	Brain Fox Lv. 1	150	Fire	30	0	Blue	White	White
626	Brain Fox Lv. 2	160	Fire	32	0	Blue	White	White
627	Discovery Corps Lance Lv. 3	170	Fire	35	0	Blue	White	White
628	Discovery Corps Lance Lv. 4	260	Fire	38	0	White	White	White
629	Telltail Lv. 5	300	Fire	40	0	White	White	White
630	Teostra's Howl Lv. 1	140	Blast	32	0	Blue	White	White
631	Teostra's Howl Lv. 2	150	Blast	36	0	Blue	White	White
632	Teostra's Roar Lv. 3	160	Blast	38	0	Blue	White	White
633	Teostra's Roar Lv. 4	250	Blast	42	0	White	White	White
634	Teostra's Fire Lv. 5	300	Blast	44	0	White	White	Purple
635	Silver Prominence Lv. 1	170	Fire	26	0	Blue	Blue	White
636	Silver Prominence Lv. 2	180	Fire	27	0	Blue	White	White
637	Sol Prominence Lv. 3	190	Fire	28	0	Blue	White	White
638	Sol Prominence Lv. 4	290	Fire	31	0	White	White	White
639	Immaculate Soul Lv. 5	310	Fire	34	0	White	Purple	Purple
640	Demonlord Spear Lv. 1	170	Thunder	24	0	Blue	Blue	White
641	Demonlord Spear Lv. 2	180	Thunder	26	0	Blue	Blue	White
642	Demonlord Rajang Lv. 3	190	Thunder	28	0	Blue	White	White
643	Demonlord Rajang Lv. 4	280	Thunder	30	0	White	White	White
644	Demonlord Impaler Lv. 5	320	Thunder	32	0	White	Purple	Purple
645	Ukanlos Calamity Lv. 1	250	Ice	10	-25	Green	Green	Green
646	Ukanlos Calamity Lv. 2	250	Ice	13	-25	Green	Green	Blue
647	Ukanlos Skysweeper Lv. 3	250	Ice	15	-20	Green	Green	Blue
648	Ukanlos Skysweeper Lv. 4	330	Ice	17	-20	Blue	Blue	Blue
649	Ukanlos Cataclysm Lv. 5	360	Ice	18	-20	Blue	Blue	White
650	Ominous Cloud Lv. 1	200	Water	8	-20	Blue	Blue	Blue
651	Ominous Cloud Lv. 2	220	Water	10	-20	Blue	Blue	Blue
652	Heavenly Insight Lv. 3	240	Water	14	-20	Blue	Blue	White
653	Heavenly Insight Lv. 4	330	Water	16	-20	White	White	White
654	Raging Heavens Lv. 5	350	Water	18	-20	White	White	White
655	Astral Capricorn Lv. 1	170	Dragon	6	0	Blue	Blue	Blue
656	Astral Capricorn Lv. 2	180	Dragon	7	0	Blue	Blue	White
657	Furious Capricorn Lv. 3	190	Dragon	8	0	White	White	White
658	Furious Capricorn Lv. 4	280	Dragon	9	0	White	White	White
659	Violent Capricorn Lv. 5	310	Dragon	10	0	Purple	Purple	Purple
660	Alatreon Lance Lv. 1	180	Dragon	24	0	White	White	White
661	Alatreon Lance Lv. 2	180	Dragon	26	0	White	White	White
662	Alatreon Gleam Lv. 3	180	Dragon	28	0	White	White	White
663	Alatreon Gleam Lv. 4	260	Dragon	30	0	Purple	Purple	Purple
664	Altheos Gloralis Lv. 5	290	Dragon	32	0	Purple	Purple	Purple
665	Silverwing Spear Lv. 1	160	Dragon	25	0	White	White	White
666	Dragonstar Enk Lv. 2	180	Dragon	26	0	White	White	White
667	Dragonstar Enk Lv. 3	240	Dragon	27	0	White	White	White
668	Dragonstar Enk Lv. 4	270	Dragon	28	0	White	White	White
669	Dragonstar Enk Lv. 5	280	Dragon	29	0	White	White	White
670	Magnastar Cenek Lv. 6	300	Dragon	30	0	White	White	White
671	Elder Lance Lv. 1	260	(No Element)	0	0	White	White	White
672	Sage Lance Lv. 2	280	(No Element)	0	0	White	White	White
673	Philosopher Lance Lv. 3	320	(No Element)	0	0	White	White	White
674	Dark Lv. 1	220	Sleep	14	0	White	White	White
675	Darkness Lv. 2	250	Sleep	15	0	Purple	Purple	Purple
676	Dark Din Lv. 3	280	Sleep	16	0	Purple	Purple	Purple
677	Memento Baroni Lv. 1	240	Sleep	20	0	Blue	Blue	White
678	Baroni Select Lv. 2	280	Sleep	21	0	Blue	White	White
679	Zepellix Lv. 3	300	Sleep	22	0	Blue	White	White
680	Gorgonzolance Lv. 1	190	Para	4	0	Purple	Purple	Purple
681	Hot Gorgonzolance Lv. 2	220	Para	5	0	Purple	Purple	Purple
682	Nutty Gorgonzolance Lv. 3	270	Para	7	0	Purple	Purple	Purple
683	Noble Fragrance Lv. 1	250	(No Element)	0	0	Green	Blue	Blue
684	Noble Tolerance Lv. 2	310	(No Element)	0	0	Green	Blue	Blue
685	Precious Scent Lv. 3	340	(No Element)	0	0	Green	Blue	White
686	Ace Lance Lv. 1	220	Dragon	26	15	Purple	Purple	Purple
687	Loyal Ace Lance Lv. 2	260	Dragon	28	15	Purple	Purple	Purple
688	The Lancer Lv. 3	270	Dragon	30	15	Purple	Purple	Purple
689	Ehrlich/Faux Lv. 1	300	Dragon	9	-30/15	White	White	White
690	Beschutzer/Mechant Lv. 2	310	Dragon	10	-30/15	White	White	Purple
691	Luzifer/Sage Lv. 3	320	Dragon	11	-30/15	White	White	Purple
692	Lightbreak Lance Lv. 1	250	Blast	36	0	White	White	White
693	Lightbreak Balefire Lv. 2	270	Blast	38	0	White	White	Purple
694	Lightbreak Pyre Lv. 3	290	Blast	40	0	White	Purple	Purple
695	Vermillion Rim Lv. 1	290	Dragon	31	5	White	White	White
696	Dragonic Rim Lv. 2	300	Dragon	32	10	White	White	Purple
697	Sealed Dragonlance Lv. 3	320	Dragon	34	15	White	Purple	Purple
698	Goldspear Lv. 1	310	(No Element)	0	0	Purple	Purple	Purple
699	Inscribed Selcis Lv. 2	320	(No Element)	0	0	Purple	Purple	Purple
700	Serket-Hetit Lv. 3	330	(No Element)	0	0	Purple	Purple	Purple
701	Ruiner Lance Lv. 1	230	Blast	50	20	Blue	White	White
702	True Ruiner Lance Lv. 2	240	Blast	55	25	White	White	White
703	True Obliterator Lv. 3	260	Blast	60	30	White	Purple	Purple
704	O. Fatalis Lance Lv. 1	260	Dragon	60	0	Blue	White	White
705	True O. Fatalis Lance Lv. 2	280	Dragon	62	0	White	White	White
706	Eternal O. Fatalis Lance Lv. 3	300	Dragon	64	0	White	Purple	Purple
707	Stonefist Lance Lv. 1	100	Water	8	5	Green	Green	Green
708	Stonefist Lance Lv. 2	110	Water	9	5	Green	Green	Blue
709	Stonefist Lance Lv. 3	120	Water	10	5	Green	Green	Blue
710	Stonefist Lance Lv. 4	130	Water	11	10	Green	Blue	Blue
711	Stonefist Lance Lv. 5	140	Water	12	10	Green	Blue	Blue
712	Stonefist Lance Lv. 6	150	Water	13	10	Blue	Blue	Blue
713	Stonefist Lance Lv. 7	160	Water	14	10	Blue	Blue	White
714	Stonefist Lance Lv. 8	170	Water	15	10	Blue	Blue	White
715	Stonefist Lance Lv. 9	180	Water	17	10	Blue	White	White
716	Stonefist Greatlance Lv. 10	190	Water	18	10	Blue	White	White
717	Stonefist Greatlance Lv. 11	210	Water	19	10	Blue	White	White
718	Stonefist Greatlance Lv. 12	230	Water	20	10	Blue	White	White
719	Stonefist Greatlance Lv. 13	300	Water	21	10	Blue	White	White
720	Stonefist Greatlance Lv. 14	320	Water	22	10	Blue	White	Purple
721	Stonefist Giantlance Lv. 15	340	Water	23	10	Blue	White	Purple
722	Dreadqueen Thorn Lv. 1	80	Poison	25	5	Green	Green	Green
723	Dreadqueen Thorn Lv. 2	100	Poison	26	5	Green	Green	Blue
724	Dreadqueen Thorn Lv. 3	110	Poison	28	5	Green	Blue	Blue
725	Dreadqueen Thorn Lv. 4	120	Poison	30	10	Blue	Blue	Blue
726	Dreadqueen Thorn Lv. 5	130	Poison	32	10	Blue	Blue	Blue
727	Dreadqueen Thorn Lv. 6	140	Poison	33	10	Blue	Blue	White
728	Dreadqueen Thorn Lv. 7	150	Poison	34	10	Blue	Blue	White
729	Dreadqueen Thorn Lv. 8	160	Poison	35	10	Blue	White	White
730	Dreadqueen Thorn Lv. 9	180	Poison	36	10	Blue	White	White
731	Dreadqueen Rose Lv. 10	190	Poison	38	10	Blue	White	White
732	Dreadqueen Rose Lv. 11	230	Poison	39	10	Blue	White	White
733	Dreadqueen Rose Lv. 12	240	Poison	40	10	White	White	White
734	Dreadqueen Rose Lv. 13	260	Poison	42	10	White	White	White
735	Dreadqueen Rose Lv. 14	270	Poison	43	10	Purple	Purple	Purple
736	Dreadqueen Barb Lv. 15	290	Poison	44	10	Purple	Purple	Purple
737	Gale Stinger Lv. 1	140	(No Element)	0	10	White	White	White
738	Gale Stinger Lv. 2	140	(No Element)	0	10	White	White	White
739	Gale Stinger Lv. 3	150	(No Element)	0	10	White	White	White
740	Gale Stinger Lv. 4	160	(No Element)	0	10	White	White	White
741	Gale Stinger Lv. 5	160	(No Element)	0	10	White	White	White
742	Gale Stinger Lv. 6	170	(No Element)	0	10	White	White	White
743	Gale Stinger Lv. 7	180	(No Element)	0	10	White	White	White
744	Gale Stinger Lv. 8	180	(No Element)	0	10	White	White	White
745	Gale Stinger Lv. 9	190	(No Element)	0	10	White	White	White
746	Radiant Shower Lv. 10	190	(No Element)	0	15	White	White	White
747	Radiant Shower Lv. 11	220	(No Element)	0	15	Purple	Purple	Purple
748	Radiant Shower Lv. 12	240	(No Element)	0	15	Purple	Purple	Purple
749	Radiant Shower Lv. 13	260	(No Element)	0	20	Purple	Purple	Purple
750	Radiant Shower Lv. 14	280	(No Element)	0	20	Purple	Purple	Purple
751	Dawn Wind Spear Lv. 15	300	(No Element)	0	20	Purple	Purple	Purple
752	Incessant Calamity Lv. 1	150	Poison	25	10	Blue	Blue	White
753	Incessant Calamity Lv. 2	150	Poison	26	10	Blue	Blue	White
754	Incessant Calamity Lv. 3	160	Poison	27	10	Blue	Blue	White
755	Incessant Calamity Lv. 4	160	Poison	28	10	Blue	White	White
