ID	name	raw	element	eleValue	affinity	sharpness	sharpOne	sharpTwo
366	Imperial Saber Lv. 3	140	Blast	32	0	Blue	Blue	Blue
367	Imperial Saber Lv. 4	150	Blast	35	0	White	White	White
368	Imperial Shimmer Lv. 5	160	Blast	39	0	White	White	White
369	Imperial Shimmer Lv. 6	270	Blast	40	0	Purple	Purple	Purple
370	Imperial Flickerflame Lv. 7	290	Blast	42	0	Purple	Purple	Purple
371	Skeletal Sword Lv. 1	160	Dragon	6	-20	Yellow	Yellow	Yellow
372	Skeletal Sword Lv. 2	180	Dragon	7	-20	Yellow	Green	Green
373	Skeletal Sword Lv. 3	230	Dragon	8	-20	Green	Green	Green
374	Skeletal Sword Lv. 4	250	Dragon	10	-20	Green	Green	Green
375	Infernal Sword Lv. 5	260	Dragon	12	-20	Green	Blue	Blue
376	Infernal Sword Lv. 6	330	Dragon	13	-20	Green	Blue	White
377	Alrescha Sword Lv. 7	380	Dragon	14	-20	Green	White	White
378	Hairtail's Hairblade Lv. 1	100	Water	25	0	Green	Green	Green
379	Hairtail's Hairblade Lv. 2	120	Water	30	0	Green	Green	Green
380	Hairtail's Hairblade Lv. 3	130	Water	42	0	Green	Green	Blue
381	Fresh Hairblade Lv. 4	160	Water	54	0	Green	Blue	Blue
382	Fresh Hairblade Lv. 5	200	Water	60	0	Blue	White	White
383	Premium Hairblade Lv. 6	290	Water	66	0	Blue	White	Purple
384	Cawscythe Lv. 1	100	Dragon	22	0	Green	Green	Green
385	Cawscythe Lv. 2	130	Dragon	25	0	Green	Green	Green
386	Cawscythe Lv. 3	150	Dragon	28	0	Green	Blue	Blue
387	Squawkscythe Lv. 4	170	Dragon	30	0	Blue	White	White
388	Squawkscythe Lv. 5	230	Dragon	32	0	Blue	Blue	White
389	Squawkscythe Lv. 6	260	Dragon	35	0	White	White	White
390	Screakscythe Lv. 7	290	Dragon	38	0	White	White	Purple
391	Yukumo Puresword Lv. 1	130	(No Element)	0	0	Green	Green	Green
392	Yukumo Puresword Lv. 2	150	(No Element)	0	0	Green	Green	Blue
393	Yukumo Puresword Lv. 3	170	(No Element)	0	0	Blue	Blue	White
394	Yukumo Spiritblade Lv. 4	220	(No Element)	0	0	Blue	Blue	White
395	Yukumo Spiritblade Lv. 5	290	(No Element)	0	0	White	White	White
396	Yukumo Aurablade Lv. 6	340	(No Element)	0	0	White	White	Purple
397	Black Scythe Lv. 1	100	Dragon	12	0	Green	Green	Green
398	Black Scythe Lv. 2	120	Dragon	13	0	Green	Green	Green
399	Black Scythe Lv. 3	140	Dragon	14	0	Green	Green	Blue
400	Black Scythe Lv. 4	180	Dragon	16	0	Green	Blue	White
401	Chrono Scythe Lv. 5	210	Dragon	18	0	Green	Blue	White
402	Chrono Scythe Lv. 6	300	Dragon	28	0	White	White	White
403	Fatalis Sickle Lv. 7	320	Dragon	30	0	White	Purple	Purple
404	Flame Katana Lv. 1	110	Fire	30	0	Green	Blue	Blue
405	Flame Katana Lv. 2	160	Fire	38	0	Blue	White	White
406	Eternal Flame Lv. 3	180	Fire	42	0	White	White	White
407	Eternal Flame Lv. 4	260	Fire	48	0	White	White	Purple
408	Universe Flame Lv. 5	280	Fire	50	0	White	Purple	Purple
409	Chainslaughter Lv. 1	150	Thunder	8	0	Green	Green	Green
410	Chainslaughter Lv. 2	180	Thunder	10	0	Green	Green	Green
411	Chainslaughter Lv. 3	200	Thunder	12	0	Green	Green	Blue
412	Rumbalarum Lv. 4	230	Thunder	14	0	Green	Blue	Blue
413	Rumbalarum Lv. 5	280	Thunder	16	0	Blue	Blue	White
414	Thunder Saw Lv. 6	340	Thunder	18	0	Blue	White	White
415	Canine Katana Lv. 1	150	(No Element)	0	0	Green	Green	Blue
416	Canine Katana Lv. 2	170	(No Element)	0	0	Green	Blue	Blue
417	Canine Katana Lv. 3	190	(No Element)	0	0	Blue	Blue	Blue
418	Gnash Katana Lv. 4	220	(No Element)	0	0	Blue	White	White
419	Gnash Katana Lv. 5	240	(No Element)	0	0	Blue	White	Purple
420	Sunderer Lv. 6	330	(No Element)	0	0	White	Purple	Purple
421	Curviscera Lv. 1	150	Water	18	0	Green	Green	Green
422	Curviscera Lv. 2	170	Water	22	0	Green	Blue	Blue
423	Curviscera Lv. 3	180	Water	25	0	Blue	Blue	Blue
424	Incurviscera Lv. 4	210	Water	28	0	Blue	White	White
425	Incurviscera Lv. 5	250	Water	30	0	Blue	White	White
426	Inverciscera Telos Lv. 6	330	Water	32	0	White	Purple	Purple
427	Plesioth Splasher Lv. 1	170	Water	10	0	Blue	Blue	Blue
428	Plesioth Splasher Lv. 2	190	Water	15	0	Blue	Blue	Blue
429	Aqua Scythe Lv. 3	220	Water	17	0	Blue	White	White
430	Aqua Scythe Lv. 4	280	Water	18	0	White	White	White
431	Aqua Scythe Lv. 5	300	Water	19	0	White	White	White
432	Clearwater Scythe Lv. 6	330	Water	20	0	White	Purple	Purple
433	Liquid Fire Blade Lv. 1	180	Fire	10	-10	Blue	Blue	White
434	Liquid Fire Blade Lv. 2	200	Fire	12	-10	Blue	Blue	White
435	Divine Fire Blade Lv. 3	230	Fire	15	-10	Blue	White	White
436	Divine Fire Blade Lv. 4	280	Fire	18	-10	Blue	White	White
437	Molten Volga Lv. 5	340	Fire	22	-10	White	Purple	Purple
438	Worn Long Sword Lv. 1	110	(No Element)	0	-70	Orange	Orange	Orange
439	Worn Long Sword Lv. 2	110	(No Element)	0	-70	Orange	Orange	Orange
440	Worn Long Sword Lv. 3	110	(No Element)	0	-70	Yellow	Yellow	Yellow
441	Worn Long Sword Lv. 4	110	(No Element)	0	-70	Yellow	Yellow	Yellow
442	Weathered Long Sword Lv. 5	270	(No Element)	0	-70	Yellow	Blue	Blue
443	Weathered Long Sword Lv. 6	280	(No Element)	0	-70	Yellow	Green	Blue
444	Aged Long Sword Lv. 7	380	(No Element)	0	-70	Yellow	Blue	White
445	Gigant Makra Lv. 1	160	Fire	20	0	Green	Green	Green
446	Gigant Makra Lv. 2	180	Fire	22	0	Green	Blue	Blue
447	Titanic Makra Lv. 3	210	Fire	23	0	Blue	Blue	White
448	Titanic Makra Lv. 4	260	Fire	25	0	Blue	White	White
449	Titanic Makra Lv. 5	300	Fire	26	0	Blue	White	White
450	Makra's Basalt Lv. 6	330	Fire	27	0	White	White	Purple
451	Blood Cry Lv. 1	120	Sleep	14	20	Blue	Blue	Blue
452	Blood Cry Lv. 2	130	Sleep	18	20	Blue	Blue	White
453	Blood Scream Lv. 3	150	Sleep	20	25	White	White	White
454	Blood Scream Lv. 4	180	Sleep	22	30	White	White	White
455	Blood Scream Lv. 5	200	Sleep	24	35	White	White	Purple
456	Shadow Nershriek Lv. 6	240	Sleep	27	40	White	Purple	Purple
457	Wailing Ghost Lv. 1	170	Thunder	18	0	Blue	Blue	White
458	Wailing Ghost Lv. 2	180	Thunder	20	0	Blue	Blue	White
459	Grand Wailing Ghost Lv. 3	200	Thunder	23	0	Blue	White	White
460	Grand Wailing Ghost Lv. 4	290	Thunder	25	0	White	White	White
461	Wrathful Beheader Lv. 5	320	Thunder	27	0	White	Purple	Purple
462	Yuki Ichimonji Lv. 1	140	Ice	38	10	Blue	Blue	Blue
463	Yuki Ichimonji Lv. 2	150	Ice	40	10	Blue	Blue	White
464	Silver Ichimonji Lv. 3	170	Ice	44	15	Blue	White	White
465	Silver Ichimonji Lv. 4	230	Ice	46	15	White	White	White
466	Genjitsu Ichimonji Lv. 5	290	Ice	48	15	White	White	Purple
467	Aqua Guardian Lv. 1	170	Water	26	0	Blue	Blue	Blue
468	Aqua Guardian Lv. 2	180	Water	28	0	Blue	Blue	White
469	Atlantica Lv. 3	190	Water	30	0	Blue	White	White
470	Atlantica Lv. 4	270	Water	32	0	White	Purple	Purple
471	Panthalassa Lv. 5	300	Water	34	0	White	Purple	Purple
472	Bicurviscera Lv. 1	160	Water	40	0	Blue	Blue	Blue
473	Bicurviscera Lv. 2	170	Water	42	0	Blue	Blue	Blue
474	Vilcurviscera Lv. 3	180	Water	45	0	Blue	Blue	White
475	Vilcurviscera Lv. 4	240	Water	48	0	White	White	White
476	Vilcurviscera Lv. 5	270	Water	50	0	White	White	White
477	Vilcurviscera Telos Lv. 6	300	Water	53	0	White	White	Purple
478	Toad Abetter Lv. 1	200	(No Element)	0	-20	Blue	Blue	White
479	Toad Abetter Lv. 2	220	(No Element)	0	-20	Blue	Blue	White
480	Accomplished Abetter Lv. 3	240	(No Element)	0	-20	Blue	Blue	White
481	Accomplished Abetter Lv. 4	300	(No Element)	0	-20	White	White	White
482	Accomplished Abetter Lv. 5	330	(No Element)	0	-25	White	White	Purple
483	Uncontested Abetter Lv. 6	360	(No Element)	0	-25	White	Purple	Purple
484	Shogun Splitter Lv. 1	180	(No Element)	0	0	White	White	White
485	Shogun Splitter Lv. 2	190	(No Element)	0	0	White	White	White
486	Shogun Gouger Lv. 3	200	(No Element)	0	0	White	White	White
487	Shogun Gouger Lv. 4	280	(No Element)	0	0	White	White	White
488	Shogun Gouger Lv. 5	300	(No Element)	0	0	White	White	White
489	Shogun Decimator Lv. 6	330	(No Element)	0	0	Purple	Purple	Purple
490	Coiled Saber Lv. 1	100	Para	22	0	Blue	Blue	Blue
491	Coiled Saber Lv. 2	110	Para	23	0	Blue	Blue	White
492	Paracoiled Saber Lv. 3	120	Para	25	0	Blue	Blue	White
493	Paracoiled Saber Lv. 4	200	Para	30	0	White	White	White
494	Paracoiled Edge Lv. 5	260	Para	34	0	White	White	Purple
495	Wyvern Blade 'Flame' Lv. 1	170	Fire	36	10	Blue	Blue	White
496	Wyvern Blade 'Flame' Lv. 2	180	Fire	38	10	Blue	Blue	White
497	Wyvern Blade 'Flare' Lv. 3	190	Fire	40	10	Blue	White	White
498	Wyvern Blade 'Flare' Lv. 4	250	Fire	42	10	White	White	White
499	Wyvern Blade 'Flare' Lv. 5	270	Fire	43	10	White	White	White
500	Wyvern Blade 'Perditio' Lv. 6	300	Fire	44	10	White	Purple	Purple
501	Bastine Edge Lv. 1	150	Ice	33	20	Blue	Blue	White
502	Bastizan Edge Lv. 2	180	Ice	35	25	Blue	Blue	White
503	Bastizan Edge Lv. 3	250	Ice	37	30	White	White	White
504	Bastizan Edge Lv. 4	270	Ice	38	30	White	White	White
505	Amberfang Gelfidall Lv. 5	290	Ice	40	30	White	Purple	Purple
506	Daito Bane Lv. 1	150	Poison	32	20	Blue	Blue	White
507	Daito Bane Lv. 2	160	Poison	35	20	Blue	White	White
508	Garuga Daito Lv. 3	170	Poison	38	20	Blue	White	White
509	Garuga Daito Lv. 4	270	Poison	40	20	White	White	White
510	Occult Daito Lv. 5	290	Poison	42	25	White	Purple	Purple
511	Dancing Flames Lv. 1	160	Fire	30	25	Blue	Blue	White
512	Dancing Flames Lv. 2	170	Fire	32	25	Blue	White	White
513	Dancing Hellfire Lv. 3	180	Fire	35	25	White	White	White
514	Dancing Hellfire Lv. 4	260	Fire	37	25	White	White	Purple
515	Dancing Hellfire Lv. 5	270	Fire	38	25	White	Purple	Purple
516	Principal Flame Lv. 6	290	Fire	40	25	Purple	Purple	Purple
517	Seditious Edge Lv. 1	160	(No Element)	0	20	White	White	White
518	Seditious Edge Lv. 2	170	(No Element)	0	20	White	White	White
519	Zealous Sedition Lv. 3	180	(No Element)	0	20	White	White	White
520	Zealous Sedition Lv. 4	250	(No Element)	0	20	White	White	White
521	Zealous Sedition Lv. 5	270	(No Element)	0	20	Purple	Purple	Purple
522	Sedition Gutter Lv. 6	290	(No Element)	0	20	Purple	Purple	Purple
523	Mountain Reaper Lv. 1	190	(No Element)	0	0	Blue	Blue	White
524	Mountain Reaper Lv. 2	210	(No Element)	0	0	Blue	Blue	White
525	Wild Heights Lv. 3	230	(No Element)	0	0	Blue	Blue	White
526	Wild Heights Lv. 4	300	(No Element)	0	0	White	White	White
527	Wild Summit Lv. 5	340	(No Element)	0	0	White	White	Purple
528	Demolition Katana Lv. 1	150	Blast	24	0	Blue	Blue	White
529	Demolition Katana Lv. 2	160	Blast	26	0	Blue	Blue	White
530	Pyro Demolisher Lv. 3	180	Blast	28	0	Blue	White	White
531	Pyro Demolisher Lv. 4	270	Blast	30	0	White	White	White
532	Pyro Demolisher Lv. 5	290	Blast	31	0	White	White	Purple
533	Pyro Annihilator Lv. 6	320	Blast	32	0	White	Purple	Purple
534	Demon Halberd Lv. 1	160	Thunder	18	10	Green	Green	Green
535	Demon Halberd Lv. 2	170	Thunder	20	10	Green	Green	Blue
536	Demon Halberd Lv. 3	190	Thunder	22	10	Green	Green	Blue
537	Great Demon Halberd Lv. 4	200	Thunder	24	10	Blue	White	White
538	Great Demon Halberd Lv. 5	310	Thunder	25	10	White	White	White
539	Evil Demon Halberd Lv. 6	330	Thunder	26	10	White	Purple	Purple
540	Reaver 'Cruelty' Lv. 1	170	Dragon	18	10	Blue	Blue	White
541	Reaver 'Cruelty' Lv. 2	180	Dragon	20	10	Blue	White	White
542	Reaver 'Calamity' Lv. 3	190	Dragon	22	10	Blue	White	White
543	Reaver 'Calamity' Lv. 4	300	Dragon	23	10	White	White	Purple
544	Nero's Calamity Lv. 5	310	Dragon	26	15	White	Purple	Purple
545	Barbarian Blade Lv. 1	160	Water	20	15	Blue	Blue	White
546	Barbarian Blade Lv. 2	170	Water	22	15	Blue	Blue	White
547	Barbarian 'Sharq' Lv. 3	180	Water	25	20	Blue	White	White
548	Barbarian 'Sharq' Lv. 4	250	Water	27	20	White	White	White
549	Kibamaru Lv. 5	290	Water	30	25	Purple	Purple	Purple
550	Centenarian Dagger Lv. 1	180	Fire	7	10	Green	Blue	Blue
551	Centenarian Dagger Lv. 2	190	Fire	12	10	Blue	Blue	White
552	Susano Blade Lv. 3	200	Fire	17	10	Blue	White	White
553	Susano Blade Lv. 4	250	Fire	20	10	White	Purple	Purple
554	Godchaser Lv. 5	320	Fire	23	10	White	Purple	Purple
555	Oblivion Lv. 1	130	Dragon	38	0	Blue	White	White
556	Oblivion Lv. 2	140	Dragon	40	0	Blue	White	White
557	Memento Lv. 3	160	Dragon	45	0	Blue	White	White
558	Memento Lv. 4	230	Dragon	50	0	White	White	White
559	Anamnesis Lv. 5	290	Dragon	56	0	White	White	White
560	Research Saber Lv. 1	180	(No Element)	0	15	Blue	Blue	White
561	Discovery Saber Lv. 2	200	(No Element)	0	15	White	White	White
562	Discovery Saber Lv. 3	230	(No Element)	0	20	White	White	Purple
563	Discovery Saber Lv. 4	280	(No Element)	0	20	Purple	Purple	Purple
564	Authority Nonius Lv. 5	300	(No Element)	0	25	Purple	Purple	Purple
565	Fox Select Lv. 1	150	Blast	28	-10	Blue	Blue	White
566	Fox Select Lv. 2	160	Blast	30	-5	Blue	Blue	White
567	Press Corps Blade Lv. 3	170	Blast	33	-5	Blue	White	White
568	Press Corps Blade Lv. 4	260	Blast	35	-5	White	White	White
569	Newsflash Lv. 5	300	Blast	36	-5	White	White	White
570	Light Works Lv. 1	170	Thunder	30	0	Blue	White	White
571	Light Works Lv. 2	180	Thunder	32	0	Blue	White	White
572	Lightning Works Lv. 3	190	Thunder	35	0	Blue	White	White
573	Lightning Works Lv. 4	270	Thunder	37	0	White	White	White
574	Dengeki Saber Lv. 5	300	Thunder	40	0	White	White	White
575	Pirate Sword J Lv. 1	180	(No Element)	0	0	Blue	Blue	White
576	Pirate Sword J Lv. 2	190	(No Element)	0	0	Blue	White	White
577	Buccaneer Sword J Lv. 3	200	(No Element)	0	0	Blue	White	White
578	Buccaneer Sword J Lv. 4	290	(No Element)	0	0	White	White	White
579	Pirate King Sword J Lv. 5	320	(No Element)	0	0	White	White	White
580	Starlight Gate Lv. 1	160	(No Element)	0	0	Blue	Blue	White
581	Starlight Gate Lv. 2	170	(No Element)	0	0	Blue	Blue	White
582	Eternal Gate Lv. 3	190	(No Element)	0	0	Blue	White	White
583	Eternal Gate Lv. 4	280	(No Element)	0	0	White	White	White
584	Infinity Gate Lv. 5	310	(No Element)	0	0	White	White	White
585	Wing of Judgment Lv. 1	130	Dragon	5	40	White	White	White
586	Wing of Judgment Lv. 2	140	Dragon	6	45	White	White	White
587	Wing of Judgment X Lv. 3	150	Dragon	7	50	White	White	White
588	Wing of Judgment X Lv. 4	250	Dragon	8	50	White	White	White
589	Wing of Judgment XX Lv. 5	290	Dragon	10	55	White	White	White
590	Fan Club Bamboo Rod Lv. 1	160	(No Element)	0	-20	Green	Green	Blue
591	Fan Club Bamboo Rod Lv. 2	180	(No Element)	0	-20	Blue	Blue	Blue
592	Fan Club Deluxe Rod Lv. 3	200	(No Element)	0	-20	Blue	Blue	Blue
593	Fan Club Deluxe Rod Lv. 4	260	(No Element)	0	-25	Blue	Blue	White
594	Fan Club Super Rod Lv. 5	330	(No Element)	0	-30	Blue	White	White
595	Icesteel Blade Lv. 1	170	Ice	20	0	Blue	Blue	White
596	Icesteel Blade Lv. 2	180	Ice	25	0	Blue	Blue	White
597	Daora's Raid Lv. 3	190	Ice	30	0	White	White	White
598	Daora's Raid Lv. 4	280	Ice	35	0	White	White	Purple
599	Daora's Storm Lv. 5	310	Ice	40	0	White	Purple	Purple
600	Wyvern Blade 'Pale' Lv. 1	180	Fire	22	0	Blue	Blue	Blue
601	Wyvern Blade 'Pale' Lv. 2	190	Fire	24	0	Blue	Blue	Blue
602	Wyvern Blade 'Bloom' Lv. 3	200	Fire	26	0	Blue	White	White
603	Wyvern Blade 'Bloom' Lv. 4	300	Fire	27	0	White	White	White
604	Wyvern Blade 'Mercury' Lv. 5	320	Fire	28	0	White	Purple	Purple
605	Demonlord Katana Lv. 1	160	Thunder	36	-10	Blue	Blue	White
606	Demonlord Katana Lv. 2	170	Thunder	38	-10	Blue	White	White
607	Demonlord Asura Lv. 3	180	Thunder	40	-10	Blue	White	White
608	Demonlord Asura Lv. 4	300	Thunder	43	-5	Blue	White	White
609	Demonlord Rakshasa Lv. 5	320	Thunder	46	-5	Blue	White	Purple
610	Consummate Katana Lv. 1	150	Dragon	40	0	Blue	Blue	White
611	Consummate Katana Lv. 2	160	Dragon	45	0	Blue	Blue	White
612	Doomblade 'Slave' Lv. 3	170	Dragon	50	0	Blue	White	White
613	Doomblade 'Slave' Lv. 4	290	Dragon	52	0	Blue	White	White
614	Transgression Lv. 5	300	Dragon	54	0	Blue	White	Purple
615	Akantor Katana Lv. 1	250	(No Element)	0	20	Green	Green	Green
616	Akantor Katana Lv. 2	250	(No Element)	0	25	Green	Green	Green
617	Akantor Strongsword Lv. 3	250	(No Element)	0	30	Green	Green	Green
618	Akantor Strongsword Lv. 4	340	(No Element)	0	30	Green	Green	Green
619	Akantor Tyranny Lv. 5	370	(No Element)	0	30	Green	Blue	Blue
620	Ukanlos Slicer Lv. 1	250	Ice	10	-25	Green	Green	Green
621	Ukanlos Slicer Lv. 2	250	Ice	12	-25	Green	Green	Blue
622	Ukanlos Skydicer Lv. 3	250	Ice	14	-20	Green	Green	Blue
623	Ukanlos Skydicer Lv. 4	330	Ice	15	-20	Blue	Blue	Blue
624	Ukanlos Worldcleaver Lv. 5	360	Ice	16	-20	Blue	Blue	White
625	Ominous Spring Lv. 1	200	Water	8	-20	Blue	Blue	Blue
626	Ominous Spring Lv. 2	220	Water	10	-20	Blue	Blue	Blue
627	Heavenly Clearing Lv. 3	240	Water	12	-20	Blue	Blue	White
628	Heavenly Clearing Lv. 4	310	Water	14	-20	White	White	White
629	Elysium Eve Lv. 5	340	Water	15	-20	White	White	White
630	Astral Pisces Lv. 1	170	Dragon	6	0	Blue	Blue	Blue
631	Astral Pisces Lv. 2	180	Dragon	7	0	Blue	Blue	White
632	Trembling Pisces Lv. 3	190	Dragon	8	0	White	White	White
633	Trembling Pisces Lv. 4	280	Dragon	9	0	White	White	White
634	Quivering Pisces Lv. 5	310	Dragon	10	0	Purple	Purple	Purple
635	Dark Claw Lv. 1	160	Dragon	28	0	White	White	White
636	Dark Claw Lv. 2	160	Dragon	30	0	White	White	White
637	Dark Claw 'Demise' Lv. 3	160	Dragon	34	0	White	White	White
638	Dark Claw 'Demise' Lv. 4	260	Dragon	36	0	Purple	Purple	Purple
639	Altheos Altrusta Lv. 5	290	Dragon	38	0	Purple	Purple	Purple
640	Silverwing Katana Lv. 1	160	Dragon	31	0	White	White	White
641	Dragonstar Hakta Lv. 2	180	Dragon	32	0	White	White	White
642	Dragonstar Hakta Lv. 3	240	Dragon	33	0	White	White	White
643	Dragonstar Hakta Lv. 4	270	Dragon	34	0	White	White	White
644	Dragonstar Hakta Lv. 5	280	Dragon	35	0	White	White	White
645	Magnastar Yuj Lv. 6	300	Dragon	36	0	White	White	White
646	Elder Saber Lv. 1	260	(No Element)	0	0	White	White	White
647	Sage Saber Lv. 2	280	(No Element)	0	0	White	White	White
648	Philosopher Saber Lv. 3	320	(No Element)	0	0	White	White	White
649	Notos Lv. 1	230	Fire	50	0	White	White	White
650	Euros Lv. 2	240	Fire	53	0	White	White	White
651	Boreas Lv. 3	260	Fire	55	0	White	White	White
652	Roguemaster Lv. 1	250	(No Element)	0	0	White	White	Purple
653	Gangmaster Lv. 2	280	(No Element)	0	0	White	Purple	Purple
654	Bossmaster Lv. 3	330	(No Element)	0	0	White	Purple	Purple
655	Noble Blood Cry Lv. 1	170	Sleep	30	0	Purple	Purple	Purple
656	Optimus Lv. 2	200	Sleep	32	0	Purple	Purple	Purple
657	Bioptimus Lv. 3	220	Sleep	34	0	Purple	Purple	Purple
658	Rushin' Blue Lv. 1	210	Para	3	0	Purple	Purple	Purple
659	Catatonia Lv. 2	240	Para	4	0	Purple	Purple	Purple
660	Purre Catotonia Lv. 3	280	Para	5	0	Purple	Purple	Purple
661	Despot's Boltrunner Lv. 1	270	Thunder	47	0	White	White	White
662	Oppressor's Abyss Lv. 2	280	Thunder	49	0	White	White	White
663	Orcus Nitorus Lv. 3	290	Thunder	51	0	White	White	White
664	Urano Metria Lv. 1	250	Blast	16	15	White	White	White
665	Urano Metria Charta Lv. 2	270	Blast	17	15	White	White	White
666	Urano Metria Caelum Lv. 3	290	Blast	18	15	White	White	Purple
667	Ubel/Equite Lv. 1	300	Dragon	8	-30/10	White	White	White
668	Verzeihung/Jugement Lv. 2	310	Dragon	9	-30/10	White	White	Purple
669	Chaos/Loi Lv. 3	320	Dragon	10	-30/10	White	White	Purple
670	Lightbreak Edge Lv. 1	260	Blast	36	0	White	White	White
671	Lightbreak Cinder Lv. 2	280	Blast	38	0	White	White	Purple
672	Lightbreak Blast Lv. 3	300	Blast	40	0	White	Purple	Purple
673	Burning Dragonsword Lv. 1	280	Dragon	46	0	White	White	White
674	Bloodred Dragonsword Lv. 2	290	Dragon	48	0	White	White	Purple
675	Inferno Dragonsword Lv. 3	300	Dragon	50	0	White	Purple	Purple
676	Goldscythe Lv. 1	310	(No Element)	0	0	Purple	Purple	Purple
677	Inscribed Ta Dehent Lv. 2	320	(No Element)	0	0	Purple	Purple	Purple
678	Meretseger Lv. 3	330	(No Element)	0	0	Purple	Purple	Purple
679	Fatalis Scythe Lv. 1	230	Blast	48	20	Blue	White	White
680	Fatalis Reaper Lv. 2	240	Blast	53	25	White	White	White
681	Fatalis Rapture Lv. 3	260	Blast	55	30	White	Purple	Purple
682	Fatalis Ascencia Lv. 1	260	Thunder	60	0	Blue	White	White
683	Fatalis Purificatio Lv. 2	280	Thunder	64	0	White	White	White
684	Fatalis Veneranda Lv. 3	300	Thunder	68	0	White	Purple	Purple
685	Crimson Maw Lv. 1	110	(No Element)	0	5	Green	Green	Green
686	Crimson Maw Lv. 2	120	(No Element)	0	5	Green	Green	Green
687	Crimson Maw Lv. 3	130	(No Element)	0	5	Green	Green	Blue
688	Crimson Maw Lv. 4	150	(No Element)	0	10	Green	Blue	Blue
689	Crimson Maw Lv. 5	160	(No Element)	0	10	Green	Blue	Blue
690	Crimson Maw Lv. 6	170	(No Element)	0	10	Blue	Blue	Blue
691	Crimson Maw Lv. 7	180	(No Element)	0	10	Blue	Blue	White
692	Crimson Maw Lv. 8	190	(No Element)	0	10	Blue	Blue	White
693	Crimson Maw Lv. 9	200	(No Element)	0	10	Blue	White	White
694	Redhelm Cutter Lv. 10	210	(No Element)	0	10	Blue	White	White
695	Redhelm Cutter Lv. 11	240	(No Element)	0	10	Blue	White	White
696	Redhelm Cutter Lv. 12	260	(No Element)	0	10	Blue	White	White
697	Redhelm Cutter Lv. 13	300	(No Element)	0	10	Blue	White	White
698	Redhelm Cutter Lv. 14	320	(No Element)	0	10	Blue	White	Purple
699	Brush With Death Lv. 15	350	(No Element)	0	10	Blue	White	Purple
700	Ebon Rabbit Lv. 1	100	Ice	10	5	Green	Green	Green
701	Ebon Rabbit Lv. 2	110	Ice	11	5	Green	Green	Green
702	Ebon Rabbit Lv. 3	130	Ice	12	5	Green	Green	Green
703	Ebon Rabbit Lv. 4	140	Ice	13	10	Green	Green	Blue
704	Ebon Rabbit Lv. 5	150	Ice	14	10	Green	Blue	Blue
705	Ebon Rabbit Lv. 6	160	Ice	15	10	Blue	Blue	White
706	Ebon Rabbit Lv. 7	170	Ice	16	10	Blue	White	White
707	Ebon Rabbit Lv. 8	180	Ice	17	10	Blue	White	White
708	Ebon Rabbit Lv. 9	190	Ice	18	10	Blue	White	White
709	Crystal Rabbit Lv. 10	200	Ice	20	10	Blue	White	White
710	Crystal Rabbit Lv. 11	220	Ice	21	15	Blue	White	White
711	Crystal Rabbit Lv. 12	240	Ice	22	15	Blue	White	White
712	Crystal Rabbit Lv. 13	270	Ice	23	15	White	White	White
713	Crystal Rabbit Lv. 14	290	Ice	24	15	White	White	White
714	Jackalope's Thorns Lv. 15	310	Ice	25	15	White	Purple	Purple
715	Stonefist Cutter Lv. 1	100	Water	10	5	Green	Green	Green
716	Stonefist Cutter Lv. 2	110	Water	11	5	Green	Green	Blue
717	Stonefist Cutter Lv. 3	120	Water	12	5	Green	Green	Blue
718	Stonefist Cutter Lv. 4	130	Water	13	10	Green	Blue	Blue
719	Stonefist Cutter Lv. 5	140	Water	14	10	Green	Blue	Blue
720	Stonefist Cutter Lv. 6	150	Water	15	10	Blue	Blue	Blue
721	Stonefist Cutter Lv. 7	160	Water	16	10	Blue	Blue	White
722	Stonefist Cutter Lv. 8	170	Water	17	10	Blue	Blue	White
723	Stonefist Cutter Lv. 9	180	Water	18	10	Blue	White	White
724	Black Stonefist Cutter Lv. 10	190	Water	20	10	Blue	White	White
725	Black Stonefist Cutter Lv. 11	210	Water	22	10	Blue	White	White
726	Black Stonefist Cutter Lv. 12	230	Water	23	10	Blue	White	White
727	Black Stonefist Cutter Lv. 13	300	Water	24	10	Blue	White	White
728	Black Stonefist Cutter Lv. 14	320	Water	25	10	Blue	White	Purple
729	Stonefist Gigacutter Lv. 15	340	Water	26	10	Blue	White	Purple
730	Demon Swirl Lv. 1	130	(No Element)	0	5	Green	Green	Blue
731	Demon Swirl Lv. 2	140	(No Element)	0	5	Green	Blue	Blue
732	Demon Swirl Lv. 3	150	(No Element)	0	5	Green	Blue	Blue
733	Demon Swirl Lv. 4	160	(No Element)	0	5	Green	Blue	Blue
734	Demon Swirl Lv. 5	170	(No Element)	0	5	Blue	Blue	Blue
735	Demon Swirl Lv. 6	180	(No Element)	0	5	Blue	Blue	White
736	Demon Swirl Lv. 7	190	(No Element)	0	5	Blue	Blue	White
737	Demon Swirl Lv. 8	200	(No Element)	0	5	Blue	Blue	White
738	Demon Swirl Lv. 9	210	(No Element)	0	5	Blue	Blue	White
739	Treacherous Swirl Lv. 10	220	(No Element)	0	5	Blue	White	White
740	Treacherous Swirl Lv. 11	240	(No Element)	0	5	Blue	White	White
741	Treacherous Swirl Lv. 12	250	(No Element)	0	5	White	White	White
742	Treacherous Swirl Lv. 13	290	(No Element)	0	5	White	White	White
