ID	name	raw	element	eleValue	affinity	sharpness	sharpOne	sharpTwo
372	Giant's Slicer Lv. 3	170	Ice	18	-20	Green	Blue	Blue
373	Giant's Slicer Lv. 4	190	Ice	20	-20	Blue	Blue	Blue
374	Giant's Slicer Lv. 5	210	Ice	23	-20	Blue	Blue	White
375	Colossus's Slicer Lv. 6	230	Ice	23	-20	Blue	Blue	White
376	Colossus's Slicer Lv. 7	300	Ice	27	-20	White	White	White
377	Colossus's Slicer Lv. 8	320	Ice	28	-20	White	White	Purple
378	Behemoth's Slicer Lv. 9	340	Ice	30	-20	White	White	Purple
379	Scorching Blazer Lv. 1	130	Fire	25	0	Green	Green	Green
380	Scorching Blazer Lv. 2	140	Fire	28	0	Green	Green	Green
381	Scorching Blazer Lv. 3	160	Fire	30	0	Green	Green	Blue
382	Scorching Blazer Lv. 4	180	Fire	32	0	Blue	Blue	Blue
383	Scorching Blazer Lv. 5	200	Fire	34	0	Blue	Blue	White
384	Glavenus Array Lv. 6	210	Fire	36	0	Blue	White	White
385	Glavenus Array Lv. 7	280	Fire	38	0	White	White	White
386	Glavenus Array Lv. 8	300	Fire	40	0	White	White	White
387	Glavenus Arranova Lv. 9	320	Fire	43	0	White	Purple	Purple
388	Schattenstolz Lv. 1	120	Dragon	15	25	Green	Green	Green
389	Schattenstolz Lv. 2	130	Dragon	16	25	Green	Blue	Blue
390	Schattenstolz Lv. 3	150	Dragon	17	25	Blue	Blue	Blue
391	Schattenstolz Lv. 4	170	Dragon	18	25	Blue	Blue	White
392	Dusterstolz Lv. 5	190	Dragon	20	25	Blue	White	White
393	Dusterstolz Lv. 6	290	Dragon	23	25	Blue	White	White
394	Verhangnisstolz Lv. 7	320	Dragon	25	25	Blue	Purple	Purple
395	Cheda Blade Lv. 1	140	(No Element)	0	0	Blue	Blue	Blue
396	Cheda Blade Lv. 2	150	(No Element)	0	0	Blue	Blue	Blue
397	Cheda Blade Lv. 3	160	(No Element)	0	0	Blue	White	White
398	Cheda Blade Lv. 4	180	(No Element)	0	0	White	White	White
399	Impudent Cheda Lv. 5	190	(No Element)	0	0	White	White	White
400	Impudent Cheda Lv. 6	260	(No Element)	0	0	White	White	Purple
401	Barefaced Cheda Lv. 7	310	(No Element)	0	0	White	Purple	Purple
402	Tiger Jawblade Lv. 1	140	(No Element)	0	-25	Blue	Blue	Blue
403	Tiger Jawblade Lv. 2	180	(No Element)	0	-20	Blue	Blue	Blue
404	Tiger Jawblade Lv. 3	200	(No Element)	0	-20	Blue	Blue	White
405	Tigrex Great Sword Lv. 4	220	(No Element)	0	-15	White	White	White
406	Tigrex Great Sword Lv. 5	280	(No Element)	0	-15	White	White	White
407	Tigrex Great Sword Lv. 6	320	(No Element)	0	-15	White	White	White
408	Tigrex Supreme Sword Lv. 7	340	(No Element)	0	-15	Purple	Purple	Purple
409	Kirin Thundersword Lv. 1	120	Thunder	52	0	Green	Green	Green
410	Kirin Thundersword Lv. 2	130	Thunder	54	0	Green	Green	Green
411	Kirin Thundersword Lv. 3	150	Thunder	56	0	Blue	Blue	Blue
412	Kirin Thundersword Lv. 4	160	Thunder	58	0	Blue	White	White
413	King Thundersword Lv. 5	180	Thunder	60	0	Blue	White	White
414	King Thundersword Lv. 6	220	Thunder	64	0	White	White	White
415	King Thundersword Lv. 7	250	Thunder	68	0	White	White	White
416	Emperor Thundersword Lv. 8	280	Thunder	72	0	White	White	Purple
417	Dios Blade Lv. 1	130	Blast	15	0	Green	Green	Blue
418	Dios Blade Lv. 2	150	Blast	16	0	Green	Blue	Blue
419	Dios Blade Lv. 3	170	Blast	18	0	Green	Blue	Blue
420	Dios Blade Lv. 4	200	Blast	20	0	Blue	Blue	Blue
421	Brach Attack Lv. 5	210	Blast	23	0	Blue	Blue	White
422	Brach Attack Lv. 6	300	Blast	25	0	Blue	White	White
423	Brach Thunder Lv. 7	340	Blast	27	0	Blue	White	Purple
424	L'Apotheose Lv. 1	120	Dragon	20	50	Blue	Blue	White
425	L'Apotheose Lv. 2	130	Dragon	22	55	Blue	Blue	White
426	L'Apotheose Lv. 3	140	Dragon	23	60	White	White	White
427	L'Apotheose Lv. 4	150	Dragon	24	60	White	White	White
428	L'Eclat Lv. 5	160	Dragon	25	65	White	White	White
429	L'Eclat Lv. 6	240	Dragon	28	65	White	White	White
430	L'Eclat Lv. 7	260	Dragon	32	65	White	White	White
431	L'Origine Lv. 8	270	Dragon	35	65	White	Purple	Purple
432	Icesteel Edge Lv. 1	140	Ice	20	10	Green	Green	Green
433	Icesteel Edge Lv. 2	150	Ice	25	10	Green	Blue	Blue
434	Icesteel Edge Lv. 3	170	Ice	35	10	Blue	Blue	White
435	Daora's Decimator Lv. 4	180	Ice	40	10	White	White	White
436	Daora's Decimator Lv. 5	270	Ice	43	10	White	White	White
437	Daora's Deathmaker Lv. 6	310	Ice	47	10	White	Purple	Purple
438	Grand Shamshir Lv. 1	120	Poison	45	0	Green	Green	Blue
439	Grand Shamshir Lv. 2	140	Poison	50	0	Green	Blue	Blue
440	Grand Shamshir Lv. 3	160	Poison	60	0	Blue	White	White
441	Foreboding Shamshir Lv. 4	170	Poison	66	0	Blue	White	White
442	Foreboding Shamshir Lv. 5	260	Poison	68	0	White	White	White
443	Dreaded Shamshir Lv. 6	290	Poison	70	0	White	Purple	Purple
444	Skeletal Great Sword Lv. 1	160	Dragon	12	-25	Yellow	Yellow	Yellow
445	Skeletal Great Sword Lv. 2	180	Dragon	14	-25	Yellow	Green	Green
446	Skeletal Great Sword Lv. 3	230	Dragon	16	-25	Green	Green	Green
447	Skeletal Great Sword Lv. 4	250	Dragon	18	-25	Green	Green	Green
448	Infernal Great Sword Lv. 5	260	Dragon	20	-25	Green	Blue	Blue
449	Infernal Great Sword Lv. 6	330	Dragon	22	-25	Green	Blue	White
450	Infernal Corleonis Lv. 7	380	Dragon	24	-25	Green	White	White
451	Aloe Blade Lv. 1	90	Sleep	18	0	Green	Green	Green
452	Aloe Blade Lv. 2	100	Sleep	20	0	Green	Green	Green
453	Aloe Blade Lv. 3	120	Sleep	22	0	Green	Green	Blue
454	Aloe Stenyo Lv. 4	150	Sleep	25	0	Green	Blue	Blue
455	Aloe Stenyo Lv. 5	200	Sleep	27	0	Green	Blue	Blue
456	Aloe Legante Lv. 6	280	Sleep	28	0	Green	Blue	White
457	Black Belt Blade Lv. 1	120	(No Element)	0	0	Green	Green	Green
458	Black Belt Blade Lv. 2	130	(No Element)	0	0	Green	Green	Green
459	Black Belt Blade Lv. 3	140	(No Element)	0	0	Green	Green	Green
460	Shihan Blade Lv. 4	220	(No Element)	0	0	Green	Green	Blue
461	Shihan Blade Lv. 5	280	(No Element)	0	0	Blue	Blue	White
462	Grandmaster Blade Lv. 6	340	(No Element)	0	0	Blue	White	White
463	Yukumo Pure Edge Lv. 1	130	(No Element)	0	0	Green	Green	Green
464	Yukumo Pure Edge Lv. 2	150	(No Element)	0	0	Green	Green	Blue
465	Yukumo Pure Edge Lv. 3	170	(No Element)	0	0	Blue	Blue	White
466	Yukumo Cloudcutter Lv. 4	220	(No Element)	0	0	Blue	Blue	White
467	Yukumo Cloudcutter Lv. 5	290	(No Element)	0	0	White	White	White
468	Yukumo Quiescent Moon Lv. 6	340	(No Element)	0	0	White	White	Purple
469	Black Blade Lv. 1	100	Dragon	14	0	Green	Green	Green
470	Black Blade Lv. 2	120	Dragon	15	0	Green	Green	Green
471	Black Blade Lv. 3	140	Dragon	16	0	Green	Green	Blue
472	Black Blade Lv. 4	180	Dragon	18	0	Green	Blue	White
473	Chrono Blade Lv. 5	210	Dragon	20	0	Green	Blue	White
474	Chrono Blade Lv. 6	320	Dragon	25	0	Blue	Blue	White
475	Fatalis Blade Lv. 7	340	Dragon	27	0	Blue	Purple	Purple
476	Ancient Blade Lv. 1	120	Dragon	33	0	Green	Blue	Blue
477	Ancient Blade Lv. 2	140	Dragon	38	0	Green	Blue	Blue
478	Elder Monument Lv. 3	190	Dragon	40	0	White	White	White
479	Elder Monument Lv. 4	240	Dragon	42	0	White	White	White
480	Elder Monument Lv. 5	290	Dragon	44	0	White	White	Purple
481	Eternal Glyph Lv. 6	310	Dragon	46	0	Purple	Purple	Purple
482	Lacerator Blade Lv. 1	160	(No Element)	0	0	Blue	Blue	Blue
483	Lacerator Blade Lv. 2	190	(No Element)	0	0	Blue	Blue	Blue
484	Devastator Blade Lv. 3	220	(No Element)	0	0	Blue	Blue	White
485	Devastator Blade Lv. 4	280	(No Element)	0	0	White	Purple	Purple
486	Exemplar Blade Lv. 5	340	(No Element)	0	0	White	Purple	Purple
487	Chrome Razor Lv. 1	150	Poison	32	0	Blue	Blue	Blue
488	Chrome Razor Lv. 2	170	Poison	35	0	Blue	Blue	White
489	Chrome Razor Lv. 3	190	Poison	38	0	Blue	Blue	White
490	Chrome Quietus Lv. 4	200	Poison	40	0	Blue	White	White
491	Chrome Quietus Lv. 5	230	Poison	44	0	Blue	White	White
492	Chrome Quietus Lv. 6	270	Poison	46	0	White	White	White
493	Chrome Hell Lv. 7	310	Poison	50	0	White	White	White
494	Executioner Lv. 1	180	(No Element)	0	0	Yellow	Green	Green
495	Executioner Lv. 2	190	(No Element)	0	0	Green	Green	Green
496	Executioner Lv. 3	210	(No Element)	0	0	Green	Green	Green
497	Salvationblade Lv. 4	240	(No Element)	0	0	Green	Blue	Blue
498	Salvationblade Lv. 5	280	(No Element)	0	0	Green	Blue	Blue
499	Salvationblade Lv. 6	310	(No Element)	0	0	Green	Blue	Blue
500	Ascendence Lv. 7	370	(No Element)	0	0	Green	Blue	Blue
501	Thrash Sword Lv. 1	150	Water	23	0	Green	Green	Green
502	Thrash Sword Lv. 2	170	Water	25	0	Green	Green	Green
503	Thrash Sword Lv. 3	180	Water	28	0	Green	Blue	Blue
504	Thrash Cutlass Lv. 4	220	Water	30	0	Blue	White	White
505	Thrash Cutlass Lv. 5	250	Water	32	0	Blue	White	White
506	Threash Schneider Lv. 6	340	Water	34	0	White	Purple	Purple
507	Plesioth Watercutter Lv. 1	150	Water	45	0	Blue	Blue	Blue
508	Plesioth Watercutter Lv. 2	160	Water	50	0	Blue	Blue	Blue
509	Plesioth Watercutter Lv. 3	170	Water	52	0	Blue	Blue	White
510	Plesioth Aquablade Lv. 4	190	Water	55	0	Blue	White	White
511	Plesioth Aquablade Lv. 5	250	Water	58	0	Blue	White	White
512	Plesioth Aquablade Lv. 6	270	Water	60	0	White	White	White
513	Plesioth Sea-Reaver Lv. 7	310	Water	62	0	White	Purple	Purple
514	Cat's Soul Lv. 1	120	Para	36	0	Green	Green	Green
515	Cat's Soul Lv. 2	130	Para	40	0	Green	Green	Green
516	Cat's Curse Lv. 3	150	Para	45	0	Green	Green	Green
517	Cat's Curse Lv. 4	220	Para	47	0	Blue	Blue	White
518	Cat's King Lv. 5	270	Para	50	0	Blue	Blue	Purple
519	Worn Great Sword Lv. 1	110	(No Element)	0	-70	Orange	Orange	Orange
520	Worn Great Sword Lv. 2	110	(No Element)	0	-70	Orange	Orange	Orange
521	Worn Great Sword Lv. 3	110	(No Element)	0	-70	Yellow	Yellow	Yellow
522	Worn Great Sword Lv. 4	110	(No Element)	0	-70	Yellow	Yellow	Yellow
523	Weathered Great Swd Lv. 5	270	(No Element)	0	-70	Yellow	Blue	Blue
524	Weathered Great Swd Lv. 6	280	(No Element)	0	-70	Yellow	Green	Blue
525	Aged Great Sword Lv. 7	380	(No Element)	0	-70	Yellow	Blue	White
526	Clero Blade Lv. 1	140	(No Element)	0	0	Blue	Blue	White
527	Clero Blade Lv. 2	160	(No Element)	0	0	Blue	White	White
528	Clero Regiska Lv. 3	210	(No Element)	0	0	Blue	White	White
529	Clero Regiska Lv. 4	230	(No Element)	0	0	White	White	White
530	Clero Regiska Lv. 5	270	(No Element)	0	0	White	White	White
531	Preacher Regiska Lv. 6	330	(No Element)	0	0	White	Purple	Purple
532	Carapace Sword Lv. 1	190	(No Element)	0	0	Green	Green	Blue
533	Carapace Sword Lv. 2	220	(No Element)	0	0	Blue	White	White
534	Carapace Blade Lv. 3	250	(No Element)	0	0	Blue	White	White
535	Carapace Blade Lv. 4	310	(No Element)	0	0	Blue	White	White
536	Carapace Blade Lv. 5	340	(No Element)	0	0	White	White	White
537	Barroth Smasher Lv. 6	370	(No Element)	0	0	White	White	White
538	Immane Blade Lv. 1	160	Poison	15	0	Blue	Blue	Blue
539	Immane Blade Lv. 2	170	Poison	16	0	White	White	White
540	Immolator Blade Lv. 3	180	Poison	18	0	White	White	White
541	Immolator Blade Lv. 4	210	Poison	20	0	Purple	Purple	Purple
542	Immolator Blade Lv. 5	250	Poison	22	0	Purple	Purple	Purple
543	Shadow Nercleave Lv. 6	280	Poison	25	0	Purple	Purple	Purple
544	Decider Lv. 1	190	(No Element)	0	0	Blue	Blue	White
545	Decider Lv. 2	200	(No Element)	0	0	Blue	Blue	White
546	Punisher Lv. 3	220	(No Element)	0	0	Blue	Blue	White
547	Punisher Lv. 4	280	(No Element)	0	0	Blue	White	White
548	Punisher Lv. 5	320	(No Element)	0	0	Blue	White	White
549	Martyr Lv. 6	350	(No Element)	0	0	White	White	White
550	Wyvern Jawblade Lv. 1	180	(No Element)	0	0	Blue	Blue	White
551	Wyvern Jawblade Lv. 2	200	(No Element)	0	0	Blue	White	White
552	Wyvern Gnasher Lv. 3	220	(No Element)	0	0	Blue	White	White
553	Wyvern Gnasher Lv. 4	280	(No Element)	0	0	White	White	White
554	Wyvern Gnasher Lv. 5	310	(No Element)	0	0	White	Purple	Purple
555	Wyvern Chomper Lv. 6	340	(No Element)	0	0	White	Purple	Purple
556	Thrash Blade Lv. 1	150	Water	60	0	Blue	Blue	Blue
557	Thrash Blade Lv. 2	160	Water	65	0	Blue	Blue	White
558	Thrashgash Blade Lv. 3	170	Water	68	0	Blue	Blue	White
559	Thrashgash Blade Lv. 4	230	Water	70	0	White	White	White
560	Thrashgash Blade Lv. 5	250	Water	72	0	White	White	White
561	Jala Blade Lv. 6	280	Water	74	0	White	White	Purple
562	Toad Bereaver Lv. 1	200	(No Element)	0	0	Blue	Blue	White
563	Toad Bereaver Lv. 2	210	(No Element)	0	0	Blue	White	White
564	Millstone Bereaver Lv. 3	240	(No Element)	0	0	Blue	White	White
565	Millstone Bereaver Lv. 4	300	(No Element)	0	0	White	White	White
566	Millstone Bereaver Lv. 5	330	(No Element)	0	0	White	White	Purple
567	Visceral Bereaver Lv. 6	360	(No Element)	0	0	White	Purple	Purple
568	Igneous Blade Lv. 1	160	Fire	20	15	Green	Green	Blue
569	Igneous Blade Lv. 2	190	Fire	22	15	Green	Blue	Blue
570	Igneous Sword Lv. 3	200	Fire	24	15	Blue	Blue	White
571	Igneous Sword Lv. 4	260	Fire	26	15	Blue	White	White
572	Igneous Edge Lv. 5	310	Fire	28	20	White	White	Purple
573	Icicle Fang Lv. 1	160	Ice	45	0	Blue	Blue	White
574	Paladire Lv. 2	180	Ice	50	0	Blue	Blue	White
575	Paladire Lv. 3	240	Ice	52	0	White	White	White
576	Paladire Lv. 4	260	Ice	53	0	White	White	White
577	Blizzard Biter Lv. 5	280	Ice	55	0	White	Purple	Purple
578	Plesioth Wave Sword Lv. 1	190	Water	36	-15	Green	Green	Blue
579	Plesioth Wave Sword Lv. 2	210	Water	38	-15	Green	Blue	Blue
580	Plesioth Wave Blade Lv. 3	230	Water	40	-15	Green	Blue	Blue
581	Plesioth Wave Blade Lv. 4	260	Water	42	-15	Green	Blue	Blue
582	Plesioth Wave Edge Lv. 5	360	Water	45	-15	Green	Blue	Blue
583	Sentoryu Bane Lv. 1	170	(No Element)	0	25	Blue	Blue	White
584	Sentoryu Bane Lv. 2	180	(No Element)	0	25	Blue	Blue	White
585	Garuga Engetsu Lv. 3	190	(No Element)	0	25	Blue	White	White
586	Garuga Engetsu Lv. 4	280	(No Element)	0	25	White	White	Purple
587	Occult Engetsu Lv. 5	310	(No Element)	0	25	White	Purple	Purple
588	Spartacus Blade Lv. 1	180	(No Element)	0	0	Green	Blue	Blue
589	Spartacus Blade Lv. 2	200	(No Element)	0	0	Blue	Blue	White
590	Siegmund Lv. 3	220	(No Element)	0	0	Blue	Blue	White
591	Siegmund Lv. 4	310	(No Element)	0	0	White	White	White
592	Siegmund Lv. 5	330	(No Element)	0	0	White	White	White
593	High Siegmund Lv. 6	340	(No Element)	0	0	White	White	Purple
594	Lagia Lightning Lv. 1	190	Thunder	14	0	Blue	Blue	Blue
595	Lagia Lightning Lv. 2	200	Thunder	16	0	Blue	Blue	Blue
596	Lagia Wildfire Lv. 3	220	Thunder	18	0	Blue	White	White
597	Lagia Wildfire Lv. 4	290	Thunder	19	0	White	White	White
598	Lagia Wildfire Lv. 5	320	Thunder	20	0	White	White	White
599	Lagia Supreme Thunder Lv. 6	340	Thunder	22	0	White	Purple	Purple
600	Seditious Cleaver Lv. 1	160	(No Element)	0	0	White	White	White
601	Seditious Cleaver Lv. 2	170	(No Element)	0	0	White	White	White
602	Rogue Sedition Lv. 3	180	(No Element)	0	0	White	White	White
603	Rogue Sedition Lv. 4	240	(No Element)	0	0	White	White	White
604	Rogue Sedition Lv. 5	260	(No Element)	0	0	Purple	Purple	Purple
605	Sedition Slicer Lv. 6	290	(No Element)	0	0	Purple	Purple	Purple
606	Demolition Sword Lv. 1	170	Blast	30	0	Blue	Blue	White
607	Demolition Sword Lv. 2	180	Blast	32	0	Blue	White	White
608	Myxo Demolisher Lv. 3	190	Blast	35	0	Blue	White	White
609	Myxo Demolisher Lv. 4	270	Blast	36	0	White	White	White
610	Myxo Demolisher Lv. 5	290	Blast	37	0	White	White	Purple
611	Myxo Annihilator Lv. 6	320	Blast	38	0	White	Purple	Purple
612	Demon Rod Lv. 1	160	Thunder	32	15	Green	Green	Green
613	Demon Rod Lv. 2	170	Thunder	34	15	Green	Green	Blue
614	Demon Rod Lv. 3	190	Thunder	36	15	Green	Blue	Blue
615	Great Demon Rod Lv. 4	200	Thunder	38	15	Blue	White	White
616	Great Demon Rod Lv. 5	280	Thunder	40	15	White	White	White
617	Great Demon Hot Rod Lv. 6	310	Thunder	42	15	White	Purple	Purple
618	Berserker Sword Lv. 1	180	Dragon	12	10	Blue	Blue	White
619	Berserker Sword Lv. 2	190	Dragon	14	10	Blue	Blue	White
620	Anguish Lv. 3	200	Dragon	20	10	Blue	Blue	White
621	Anguish Lv. 4	300	Dragon	22	10	White	White	White
622	Nero's Anguish Lv. 5	320	Dragon	25	15	White	White	Purple
623	Autumn Umbrella Lv. 1	180	(No Element)	0	0	Green	Green	Blue
624	Autumn Umbrella Lv. 2	190	(No Element)	0	0	Green	Blue	Blue
625	Shearing Umbrella Lv. 3	200	(No Element)	0	0	Blue	Blue	Blue
626	Shearing Umbrella Lv. 4	270	(No Element)	0	0	Blue	Blue	White
627	Scarlet Parasol Lv. 5	330	(No Element)	0	0	White	White	White
628	Expert Blade Lv. 1	180	(No Element)	0	0	Blue	Blue	Blue
629	Expert Blade Lv. 2	200	(No Element)	0	0	Blue	Blue	Blue
630	Warrior's Blade Lv. 3	210	(No Element)	0	0	Blue	Blue	White
631	Warrior's Blade Lv. 4	280	(No Element)	0	0	Blue	Blue	White
632	Unrivaled Blade Lv. 5	330	(No Element)	0	0	Blue	Purple	Purple
633	Epitaph Blade Lv. 1	180	Dragon	32	-10	Blue	White	White
634	Epitaph Blade Lv. 2	190	Dragon	33	-10	Blue	White	White
635	Epitaph Eternal Lv. 3	200	Dragon	34	-10	Blue	White	White
636	Epitaph Eternal Lv. 4	270	Dragon	38	-10	White	White	White
637	Epitaph Infinitum Lv. 5	320	Dragon	42	-10	White	Purple	Purple
638	Quarrel Hornsword Lv. 1	200	(No Element)	0	0	Blue	Blue	White
639	Feud Hornsword Lv. 2	230	(No Element)	0	0	Blue	White	White
640	Feud Hornsword Lv. 3	310	(No Element)	0	0	White	White	White
641	Feud Hornsword Lv. 4	330	(No Element)	0	0	White	White	White
642	Vendetta Hornsword Lv. 5	350	(No Element)	0	0	White	Purple	Purple
643	Research Great Sword Lv. 1	180	(No Element)	0	15	Blue	Blue	White
644	Discovery Great Sword Lv. 2	200	(No Element)	0	15	White	White	White
645	Discovery Great Sword Lv. 3	230	(No Element)	0	20	White	White	Purple
646	Discovery Great Sword Lv. 4	280	(No Element)	0	20	Purple	Purple	Purple
647	Authority Viator Lv. 5	300	(No Element)	0	25	Purple	Purple	Purple
648	Fox Blade Lv. 1	160	Thunder	38	10	Blue	Blue	White
649	Fox Blade Lv. 2	170	Thunder	40	10	Blue	Blue	White
650	Discovery Corps Blade Lv. 3	190	Thunder	42	10	Blue	Blue	White
651	Discovery Corps Blade Lv. 4	260	Thunder	44	10	White	White	White
652	Pathfinder Lv. 5	310	Thunder	46	15	White	White	White
653	Captain Blade J Lv. 1	170	(No Element)	0	0	Blue	Blue	White
654	Captain Blade J Lv. 2	180	(No Element)	0	0	Blue	White	White
655	Captain Buster J Lv. 3	190	(No Element)	0	0	White	White	White
656	Captain Buster J Lv. 4	270	(No Element)	0	0	White	White	White
657	Captain Caliber J Lv. 5	330	(No Element)	0	0	White	White	White
658	Amol Saiqa Lv. 1	160	Fire	45	10	Blue	Blue	White
659	Amol Saiqa Lv. 2	170	Fire	48	15	Blue	Blue	White
660	Amol Saiqa X Lv. 3	180	Fire	50	15	Blue	Blue	White
661	Amol Saiqa X Lv. 4	270	Fire	52	20	White	White	White
662	Amol Saiqa XX Lv. 5	300	Fire	54	20	White	White	White
663	Chivalry Lv. 1	240	(No Element)	0	-50	Green	Green	Blue
664	Chivalry Lv. 2	250	(No Element)	0	-50	Green	Green	Blue
665	Indignant Scar Lv. 3	260	(No Element)	0	-50	Green	Blue	White
666	Indignant Scar Lv. 4	360	(No Element)	0	-50	Green	Blue	White
667	Noble Scar Lv. 5	390	(No Element)	0	-50	Green	White	White
668	G Blade Lv. 1	190	(No Element)	0	0	Blue	Blue	White
669	G Blade Lv. 2	200	(No Element)	0	0	Blue	Blue	White
670	GX Blade Lv. 3	210	(No Element)	0	0	Blue	White	White
671	GX Blade Lv. 4	330	(No Element)	0	0	Blue	White	White
672	GXX Blade Lv. 5	360	(No Element)	0	0	Blue	White	White
673	Teostra Blade Lv. 1	160	Blast	36	0	Green	Blue	Blue
674	Teostra Blade Lv. 2	170	Blast	38	0	Blue	Blue	White
675	King Teostra Blade Lv. 3	180	Blast	45	0	Blue	White	White
676	King Teostra Blade Lv. 4	270	Blast	47	0	White	White	White
677	Teostra del Sol Lv. 5	300	Blast	50	0	White	Purple	Purple
678	Rathalos Gleamsword Lv. 1	170	Fire	52	0	Blue	Blue	Blue
679	Rathalos Gleamsword Lv. 2	180	Fire	54	0	Blue	Blue	White
680	Rathlord Gleamsword Lv. 3	190	Fire	56	0	Blue	White	White
681	Rathlord Gleamsword Lv. 4	280	Fire	58	0	White	White	White
682	Rathlord Sunsword Lv. 5	300	Fire	60	0	White	Purple	Purple
683	Demonlord Club Lv. 1	150	Thunder	26	25	Blue	Blue	White
684	Demonlord Club Lv. 2	160	Thunder	28	25	Blue	Blue	White
685	Demonlord Goldrod Lv. 3	170	Thunder	30	30	Blue	White	White
686	Demonlord Goldrod Lv. 4	270	Thunder	32	30	Blue	White	White
687	Demonlord Cruncher Lv. 5	300	Thunder	35	30	Blue	White	Purple
688	Consummate Blade Lv. 1	160	Dragon	50	0	Blue	Blue	White
689	Consummate Blade Lv. 2	170	Dragon	55	0	Blue	Blue	White
690	Doomedge 'Hrunting' Lv. 3	180	Dragon	60	0	Blue	White	White
691	Doomedge 'Hrunting' Lv. 4	270	Dragon	62	0	White	White	White
692	Guiltedge 'Tyrfing' Lv. 5	290	Dragon	65	0	White	Purple	Purple
693	Akantor Broadsword Lv. 1	250	(No Element)	0	35	Yellow	Yellow	Green
694	Akantor Broadsword Lv. 2	250	(No Element)	0	40	Yellow	Yellow	Green
695	Akantor Kingsword Lv. 3	250	(No Element)	0	45	Yellow	Green	Green
696	Akantor Kingsword Lv. 4	340	(No Element)	0	45	Green	Green	Green
697	Akantor Godsword Lv. 5	370	(No Element)	0	45	Green	Green	Blue
698	Ukanlos Destructor Lv. 1	250	Ice	16	-25	Green	Green	Green
699	Ukanlos Destructor Lv. 2	250	Ice	18	-25	Green	Green	Blue
700	Ukanlos Skycleaver Lv. 3	250	Ice	20	-20	Green	Green	Blue
701	Ukanlos Skycleaver Lv. 4	330	Ice	22	-20	Blue	Blue	Blue
702	Ukanlos Worldrender Lv. 5	360	Ice	23	-20	Blue	Blue	White
703	Roilcloud Sword Lv. 1	200	Water	12	-20	Blue	Blue	Blue
704	Roilcloud Sword Lv. 2	220	Water	14	-20	Blue	Blue	Blue
705	Heavenly Sunshine Lv. 3	240	Water	16	-20	Blue	Blue	White
706	Heavenly Sunshine Lv. 4	330	Water	18	-20	White	White	White
707	Astralis Sword Lv. 5	360	Water	20	-20	White	White	White
708	Astral Leo Lv. 1	170	Dragon	8	0	Blue	Blue	Blue
709	Astral Leo Lv. 2	180	Dragon	10	0	Blue	Blue	White
710	Dreadful Leo Lv. 3	190	Dragon	13	0	White	White	White
711	Dreadful Leo Lv. 4	280	Dragon	15	0	White	White	White
712	Baleful Star Leo Lv. 5	310	Dragon	16	0	Purple	Purple	Purple
713	Alatreon Great Sword Lv. 1	180	Dragon	40	0	White	White	White
714	Alatreon Great Sword Lv. 2	180	Dragon	42	0	White	White	White
715	Alatreon Revolution Lv. 3	180	Dragon	45	0	White	White	White
716	Alatreon Revolution Lv. 4	260	Dragon	48	0	Purple	Purple	Purple
717	Altheos Evolutia Lv. 5	280	Dragon	58	0	Purple	Purple	Purple
718	Silverwing Great Sword Lv. 1	160	Dragon	45	0	White	White	White
719	Dragonstar Hal Lv. 2	180	Dragon	46	0	White	White	White
720	Dragonstar Hal Lv. 3	240	Dragon	48	0	White	White	White
721	Dragonstar Hal Lv. 4	270	Dragon	50	0	White	White	White
722	Dragonstar Hal Lv. 5	280	Dragon	52	0	White	White	White
723	Magnastar Emdon Lv. 6	300	Dragon	55	0	White	White	White
724	Elder Blade Lv. 1	260	(No Element)	0	0	White	White	White
725	Sage Blade Lv. 2	280	(No Element)	0	0	White	White	White
726	Philosopher Blade Lv. 3	320	(No Element)	0	0	White	White	White
727	Scylla Blade Lv. 1	200	Sleep	30	0	White	White	White
728	Scylla Razor Lv. 2	240	Sleep	32	0	White	White	Purple
729	Scylla Shear Lv. 3	270	Sleep	35	0	White	Purple	Purple
730	Palette Knife Lv. 1	240	Para	5	0	Green	Green	Blue
731	Leveler Lv. 2	280	Para	7	0	Blue	White	White
732	Doughminator Lv. 3	330	Para	8	0	Blue	White	White
733	Reddnaught Lv. 1	270	(No Element)	0	0	White	White	Purple
734	Super Reddnaught Lv. 2	290	(No Element)	0	0	White	White	Purple
735	Aurio Lv. 3	310	(No Element)	0	0	White	Purple	Purple
736	Viking Hornsword Lv. 1	290	Water	52	0	Blue	White	White
737	Ancharius Sword Lv. 2	300	Water	54	0	White	White	Purple
738	Excalius Sword Lv. 3	310	Water	58	0	White	Purple	Purple
739	Drifter's Sword Lv. 1	330	(No Element)	0	0	Blue	White	White
740	Satsuma Sword Lv. 2	340	(No Element)	0	0	Blue	White	Purple
741	Toyohisa Sword Lv. 3	360	(No Element)	0	0	Blue	White	Purple
742	Garo Sword Lv. 1	280	Fire	20	0	White	White	White
743	True Garo Sword Lv. 2	300	Fire	22	0	White	White	White
744	Legendary Garo Sword Lv. 3	320	Fire	24	0	White	Purple	Purple
745	Licht/Ombre Lv. 1	310	Dragon	9	-45/20	White	White	White
746	Duster/Eclat Lv. 2	320	Dragon	10	-45/20	White	White	Purple
747	Anfang/Fin Lv. 3	330	Dragon	12	-45/20	White	White	Purple
748	Lightbreak Blade Lv. 1	250	Blast	40	0	White	White	White
