ID	name	raw	element	eleValue	affinity	sharpness	sharpOne	sharpTwo
369	Argyl Crusher Lv. 7	310	(No Element)	0	15	Purple	Purple	Purple
370	Striped Striker Lv. 1	140	(No Element)	0	-25	Blue	Blue	Blue
371	Striped Striker Lv. 2	180	(No Element)	0	-20	Blue	Blue	Blue
372	Striped Striker Lv. 3	200	(No Element)	0	-20	Blue	Blue	White
373	Tigrex Hammer Lv. 4	220	(No Element)	0	-15	White	White	White
374	Tigrex Hammer Lv. 5	280	(No Element)	0	-15	White	White	White
375	Tigrex Hammer Lv. 6	320	(No Element)	0	-10	White	White	White
376	Huge Tigrex Hammer Lv. 7	340	(No Element)	0	-10	Purple	Purple	Purple
377	Dios Tailhammer Lv. 1	120	Blast	15	0	Blue	Blue	Blue
378	Dios Tailhammer Lv. 2	150	Blast	16	0	Blue	Blue	Blue
379	Dios Tailhammer Lv. 3	170	Blast	17	0	Blue	Blue	White
380	Dios Tailhammer Lv. 4	200	Blast	18	0	Blue	White	White
381	Brachy Tailhammer Lv. 5	210	Blast	20	0	Blue	White	White
382	Brachy Tailhammer Lv. 6	300	Blast	22	0	Blue	White	White
383	Explosive Tailhammer Lv. 7	330	Blast	25	0	Blue	White	Purple
384	Le Jugement Lv. 1	120	Dragon	18	45	Blue	Blue	White
385	Le Jugement Lv. 2	130	Dragon	19	45	Blue	Blue	White
386	Le Jugement Lv. 3	140	Dragon	20	50	White	White	White
387	Le Jugement Lv. 4	150	Dragon	21	50	White	White	White
388	La Naissance Lv. 5	160	Dragon	22	55	White	White	White
389	La Naissance Lv. 6	220	Dragon	25	60	White	White	White
390	La Naissance Lv. 7	250	Dragon	26	60	White	White	White
391	La Terre Lv. 8	280	Dragon	28	60	White	Purple	Purple
392	Genie's Expanse Lv. 1	110	Poison	23	0	Green	Green	Blue
393	Genie's Expanse Lv. 2	120	Poison	25	0	Blue	Blue	White
394	Genie's Expanse Lv. 3	160	Poison	28	0	Blue	White	White
395	Diamalto's Dream Lv. 4	170	Poison	30	0	White	White	White
396	Diamalto's Dream Lv. 5	250	Poison	32	0	White	White	White
397	Diamgolgo's Phantasm Lv. 6	290	Poison	35	0	White	Purple	Purple
398	Teostra Cratermaker Lv. 1	100	Blast	30	5	Green	Blue	Blue
399	Teostra Cratermaker Lv. 2	110	Blast	35	5	Green	Blue	Blue
400	Teostra Cratermaker Lv. 3	150	Blast	40	5	Blue	Blue	White
401	Teostra Cratergouger Lv. 4	160	Blast	45	5	Blue	Blue	White
402	Teostra Cratergouger Lv. 5	250	Blast	47	10	White	White	Purple
403	Teostra del Torre Lv. 6	280	Blast	50	10	White	Purple	Purple
404	Skeletal Hammer Lv. 1	160	Dragon	12	-25	Yellow	Yellow	Yellow
405	Skeletal Hammer Lv. 2	180	Dragon	14	-25	Yellow	Green	Green
406	Skeletal Hammer Lv. 3	230	Dragon	15	-25	Green	Green	Green
407	Skeletal Hammer Lv. 4	250	Dragon	16	-25	Green	Green	Green
408	Wicked Hammer Lv. 5	260	Dragon	18	-25	Green	Blue	Blue
409	Wicked Hammer Lv. 6	330	Dragon	20	-20	Green	Blue	White
410	Sadalmelik Hammer Lv. 7	380	Dragon	22	-20	Green	White	White
411	Teddybear Lv. 1	100	Sleep	30	0	Green	Blue	Blue
412	Teddybear Lv. 2	120	Sleep	38	0	Blue	White	White
413	Sleepy Bear Lv. 3	150	Sleep	43	0	White	White	White
414	Sleepy Bear Lv. 4	180	Sleep	45	0	White	White	Purple
415	Dreamy Bear Lv. 5	250	Sleep	48	0	Purple	Purple	Purple
416	Lobstrosity Lv. 1	110	Water	14	0	Green	Green	Green
417	Lobstrosity Lv. 2	140	Water	17	0	Green	Green	Green
418	Lobstrosity Lv. 3	180	Water	20	0	Green	Green	Blue
419	King Lobstrosity Lv. 4	200	Water	23	0	Green	Blue	Blue
420	King Lobstrosity Lv. 5	240	Water	25	0	Blue	Blue	White
421	King Lobstrosity Lv. 6	260	Water	27	0	Blue	Blue	White
422	Royal Lobstrosity Lv. 7	320	Water	30	0	Blue	Blue	White
423	Egg Hammer Lv. 1	170	(No Element)	0	-40	Yellow	Green	Green
424	Egg Hammer Lv. 2	180	(No Element)	0	-35	Green	Green	Green
425	Egg Hammer Lv. 3	190	(No Element)	0	-30	Green	Green	Green
426	Garga Hammer Lv. 4	210	(No Element)	0	-25	Green	Green	Blue
427	Garga Hammer Lv. 5	250	(No Element)	0	-20	Green	Blue	Blue
428	Gargegg Hammer Lv. 6	320	(No Element)	0	-20	Blue	White	White
429	Graceful Death Lv. 1	100	Dragon	24	0	Green	Green	Green
430	Graceful Death Lv. 2	130	Dragon	28	0	Green	Green	Green
431	Graceful Death Lv. 3	150	Dragon	32	0	Green	Blue	Blue
432	Yadora Morte Lv. 4	170	Dragon	35	0	Blue	Blue	White
433	Yadora Morte Lv. 5	250	Dragon	37	0	White	White	White
434	Dark Morte Lv. 6	310	Dragon	41	0	White	White	Purple
435	Black Belt Hammer Lv. 1	120	(No Element)	0	0	Green	Green	Green
436	Black Belt Hammer Lv. 2	130	(No Element)	0	0	Green	Green	Green
437	Black Belt Hammer Lv. 3	140	(No Element)	0	0	Green	Green	Green
438	Shihan Hammer Lv. 4	220	(No Element)	0	0	Green	Green	Blue
439	Shihan Hammer Lv. 5	270	(No Element)	0	0	Blue	Blue	White
440	Grandmaster Hammer Lv. 6	350	(No Element)	0	0	Blue	White	White
441	Yukumo Purehammer Lv. 1	130	(No Element)	0	0	Green	Green	Green
442	Yukumo Purehammer Lv. 2	150	(No Element)	0	0	Green	Green	Blue
443	Yukumo Purehammer Lv. 3	170	(No Element)	0	0	Blue	Blue	White
444	Yukumo Hammerfist Lv. 4	220	(No Element)	0	0	Blue	Blue	White
445	Yukumo Hammerfist Lv. 5	290	(No Element)	0	0	White	White	White
446	Yukumo Holy Hammer Lv. 6	340	(No Element)	0	0	White	White	Purple
447	Black Hammer Lv. 1	100	Dragon	10	0	Green	Green	Blue
448	Black Hammer Lv. 2	120	Dragon	12	0	Green	Green	Blue
449	Black Hammer Lv. 3	140	Dragon	14	0	Green	Blue	Blue
450	Black Hammer Lv. 4	180	Dragon	16	0	Green	Blue	Blue
451	Onyx Hammer Lv. 5	210	Dragon	18	0	Green	Blue	White
452	Onyx Hammer Lv. 6	280	Dragon	21	0	Blue	Blue	Purple
453	Fatalis Buster Lv. 7	320	Dragon	23	0	Blue	Purple	Purple
454	Breath Core Hammer Lv. 1	120	Dragon	28	0	Green	Green	Green
455	Breath Core Hammer Lv. 2	140	Dragon	30	0	Green	Blue	Blue
456	Lava Core Hammer Lv. 3	190	Dragon	33	0	White	White	White
457	Lava Core Hammer Lv. 4	220	Dragon	35	0	White	Purple	Purple
458	Crust Core Hammer Lv. 5	280	Dragon	40	0	White	Purple	Purple
459	Fist of Fury Lv. 1	170	(No Element)	0	-20	Green	Green	Green
460	Fist of Fury Lv. 2	210	(No Element)	0	-20	Green	Green	Blue
461	Ancient Blow Lv. 3	250	(No Element)	0	-20	Green	Blue	Blue
462	Ancient Blow Lv. 4	310	(No Element)	0	-20	Green	Blue	Blue
463	Ancient Blow Lv. 5	340	(No Element)	0	-20	Blue	Blue	Blue
464	Foolhardy Stone Fist Lv. 6	370	(No Element)	0	-20	Blue	Blue	White
465	Iron Striker Lv. 1	140	(No Element)	0	0	Green	Blue	Blue
466	Iron Striker Lv. 2	160	(No Element)	0	0	Green	Blue	Blue
467	Iron Striker Lv. 3	180	(No Element)	0	0	Green	Blue	White
468	Iron Impact Lv. 4	220	(No Element)	0	0	Green	Blue	White
469	Iron Impact Lv. 5	280	(No Element)	0	0	Blue	Blue	White
470	Iron Repellant Lv. 6	340	(No Element)	0	0	Blue	White	White
471	Accelerated Hammer Lv. 1	150	Water	6	-10	Green	Green	Green
472	Accelerated Hammer Lv. 2	170	Water	8	-10	Green	Green	Green
473	Accelerated Hammer Lv. 3	200	Water	10	-5	Green	Blue	White
474	Boosted Hammer Lv. 4	230	Water	12	-5	Blue	White	White
475	Boosted Hammer Lv. 5	260	Water	13	-5	Blue	White	White
476	Boosted Hammer Lv. 6	290	Water	14	-5	Blue	White	White
477	Supersonic Hammer Lv. 7	330	Water	15	-5	Blue	White	White
478	Meaty Smash Lv. 1	160	Ice	12	0	Green	Green	Green
479	Meaty Smash Lv. 2	170	Ice	15	0	Green	Green	Green
480	Meaty Smash Lv. 3	190	Ice	18	0	Green	Green	Blue
481	Meaty Crush Lv. 4	220	Ice	20	0	Blue	White	White
482	Meaty Crush Lv. 5	280	Ice	22	0	Blue	White	White
483	Meaty Demolish Lv. 6	340	Ice	25	0	Blue	White	White
484	Worn Hammer Lv. 1	110	(No Element)	0	-70	Orange	Orange	Orange
485	Worn Hammer Lv. 2	110	(No Element)	0	-70	Orange	Orange	Orange
486	Worn Hammer Lv. 3	110	(No Element)	0	-70	Yellow	Yellow	Yellow
487	Worn Hammer Lv. 4	110	(No Element)	0	-70	Yellow	Yellow	Yellow
488	Weathered Hammer Lv. 5	270	(No Element)	0	-70	Yellow	Blue	Blue
489	Weathered Hammer Lv. 6	280	(No Element)	0	-70	Yellow	Green	Blue
490	Aged Hammer Lv. 7	380	(No Element)	0	-70	Yellow	Blue	White
491	Jail Hammer Lv. 1	130	Para	13	0	Green	Green	Blue
492	Jail Hammer Lv. 2	150	Para	15	0	Blue	Blue	White
493	Prison Hammer Lv. 3	170	Para	17	0	Blue	White	White
494	Prison Hammer Lv. 4	200	Para	20	0	Blue	White	White
495	Prison Hammer Lv. 5	260	Para	22	0	Blue	White	Purple
496	Binder Mace Lv. 6	290	Para	25	0	Blue	Purple	Purple
497	Carapace Hammer Lv. 1	160	(No Element)	0	-5	Green	Green	Blue
498	Carapace Hammer Lv. 2	180	(No Element)	0	-5	Green	Blue	Blue
499	Barroth Hammer Lv. 3	220	(No Element)	0	-5	Green	Blue	Blue
500	Barroth Hammer Lv. 4	280	(No Element)	0	-5	Green	Blue	White
501	Barroth Momentum Lv. 5	340	(No Element)	0	-5	Green	Blue	White
502	Gigaton Hammer Lv. 1	160	(No Element)	0	0	Green	Green	Green
503	Gigaton Hammer Lv. 2	180	(No Element)	0	0	Green	Green	Blue
504	Titan Hammer Lv. 3	200	(No Element)	0	0	Green	Blue	Blue
505	Titan Hammer Lv. 4	260	(No Element)	0	0	Blue	Blue	White
506	Great Titan Lv. 5	320	(No Element)	0	0	Blue	White	White
507	Cluster Hammer Lv. 1	140	Sleep	15	10	Green	Blue	White
508	Cluster Hammer Lv. 2	150	Sleep	17	10	White	White	White
509	Nerscrapper Lv. 3	170	Sleep	19	10	White	White	White
510	Nerscrapper Lv. 4	210	Sleep	21	20	Purple	Purple	Purple
511	Shadow Nerdirge Lv. 5	280	Sleep	23	20	Purple	Purple	Purple
512	Devil Masher Lv. 1	120	Para	8	0	Green	Green	Green
513	Devil Masher Lv. 2	140	Para	10	0	Green	Green	Blue
514	Devil Masher Lv. 3	170	Para	12	0	Green	Green	Blue
515	Iron Devil's Soul Lv. 4	190	Para	14	0	Green	Blue	White
516	Iron Devil's Soul Lv. 5	240	Para	16	0	Blue	Blue	White
517	Iron Devil's Soul Lv. 6	270	Para	18	0	Blue	White	White
518	Iron Giant's Soul Lv. 7	300	Para	20	0	Blue	White	White
519	War Stamp Lv. 1	160	(No Element)	0	0	Blue	Blue	White
520	War Stamp Lv. 2	180	(No Element)	0	0	Blue	Blue	White
521	War Basher Lv. 3	210	(No Element)	0	0	Blue	Blue	White
522	War Basher Lv. 4	270	(No Element)	0	0	White	Purple	Purple
523	Final Battle Lv. 5	330	(No Element)	0	0	White	White	Purple
524	Meaty Press Lv. 1	150	Ice	42	0	Blue	Blue	White
525	Meaty Press Lv. 2	160	Ice	47	0	White	White	White
526	Pressure Cooker Lv. 3	170	Ice	50	0	White	White	White
527	Pressure Cooker Lv. 4	230	Ice	52	0	White	White	White
528	Pressure Cooker Lv. 5	260	Ice	54	0	White	White	Purple
529	Morphing Brinicle Lv. 6	290	Ice	57	0	White	Purple	Purple
530	Plesioth Head Lv. 1	160	Water	21	0	Green	Green	Green
531	Plesioth Head Lv. 2	170	Water	24	0	Blue	Blue	White
532	Plesioth Head Lv. 3	190	Water	28	0	Blue	Blue	White
533	Plesioth Breaker Lv. 4	210	Water	32	0	Blue	White	White
534	Plesioth Breaker Lv. 5	270	Water	35	0	Blue	White	White
535	Plesioth Breaker Lv. 6	300	Water	37	0	Blue	White	White
536	Tidal Rampage Lv. 7	330	Water	40	0	White	White	White
537	Black Kitty Stamp Lv. 1	110	Para	32	0	Green	Green	Blue
538	Black Kitty Stamp Lv. 2	120	Para	35	0	Green	Blue	Blue
539	Black Kitty Hammer Lv. 3	130	Para	38	0	Blue	Blue	Blue
540	Black Kitty Hammer Lv. 4	190	Para	40	0	Blue	White	White
541	Black Kitty Crusher Lv. 5	260	Para	45	0	White	Purple	Purple
542	Enormous Ham Lv. 1	170	Fire	10	-40	Green	Green	Green
543	Enormous Ham Lv. 2	180	Fire	12	-40	Green	Green	Green
544	Ham of Hams Lv. 3	190	Fire	13	-40	Green	Green	Blue
545	Ham of Hams Lv. 4	250	Fire	15	-30	Green	Blue	Blue
546	Hamageddon Lv. 5	310	Fire	18	-30	Blue	White	White
547	One Star Silver Pot Lv. 1	130	Sleep	16	0	Green	Green	Green
548	One Star Silver Pot Lv. 2	140	Sleep	18	0	Green	Green	Blue
549	Two Star Silver Pot Lv. 3	160	Sleep	20	0	Blue	Blue	White
550	Two Star Silver Pot Lv. 4	220	Sleep	23	0	Blue	Blue	White
551	Two Star Silver Pot Lv. 5	250	Sleep	25	0	Blue	White	White
552	Five Star Silver Pot Lv. 6	280	Sleep	27	0	White	White	Purple
553	Basarios Blow Lv. 1	160	(No Element)	0	0	Green	Blue	Blue
554	Basarios Blow Lv. 2	180	(No Element)	0	0	Blue	Blue	White
555	Basarios Bash Lv. 3	210	(No Element)	0	0	Blue	Blue	White
556	Basarios Bash Lv. 4	270	(No Element)	0	0	Blue	White	White
557	Basarios Blast Lv. 5	330	(No Element)	0	0	White	White	Purple
558	Shell Hammer Lv. 1	160	Poison	6	0	Green	Green	Blue
559	Shell Hammer Lv. 2	180	Poison	8	0	Blue	Blue	Blue
560	Graviton Hammer Lv. 3	190	Poison	10	0	Blue	White	White
561	Graviton Hammer Lv. 4	250	Poison	12	0	Blue	White	White
562	Crater Maker Lv. 5	320	Poison	15	0	Blue	White	Purple
563	Shot Crusher Lv. 1	150	Fire	46	0	Blue	Blue	White
564	Shot Crusher Lv. 2	160	Fire	48	0	Blue	Blue	White
565	Burning Crusher Lv. 3	180	Fire	50	0	Blue	Blue	White
566	Burning Crusher Lv. 4	290	Fire	52	0	Blue	White	Purple
567	Steel Crusher Lv. 5	310	Fire	55	0	White	White	Purple
568	Vile Torrent Lv. 1	150	Poison	12	20	Blue	White	White
569	Vile Torrent Lv. 2	160	Poison	13	25	Blue	White	White
570	Garuga Effusion Lv. 3	170	Poison	15	25	Blue	White	White
571	Garuga Effusion Lv. 4	260	Poison	17	25	White	White	Purple
572	Garuga Effusion Lv. 5	280	Poison	19	25	White	White	Purple
573	Occult Effusion Lv. 6	310	Poison	22	25	White	White	Purple
574	Nitro Boost Hammer Lv. 1	170	Water	20	0	Green	Blue	Blue
575	Nitro Boost Hammer Lv. 2	180	Water	24	0	Blue	Blue	White
576	Overclocker Lv. 3	190	Water	27	0	Blue	Blue	White
577	Overclocker Lv. 4	250	Water	30	0	Blue	White	White
578	Logicbreaker Lv. 5	310	Water	33	0	White	White	Purple
579	Vortical Hammer Lv. 1	160	Thunder	28	5	Blue	Blue	White
580	Vortical Hammer Lv. 2	170	Thunder	30	5	Blue	White	White
581	Vortastrophe Lv. 3	190	Thunder	32	5	Blue	White	White
582	Vortastrophe Lv. 4	270	Thunder	35	10	White	White	White
583	Vortastrophe Lv. 5	280	Thunder	37	10	White	Purple	Purple
584	Apocalyptex Lv. 6	300	Thunder	40	15	White	Purple	Purple
585	Seditious Hammer Lv. 1	160	(No Element)	0	20	White	White	White
586	Seditious Hammer Lv. 2	170	(No Element)	0	20	White	White	White
587	Qadar Sedition Lv. 3	180	(No Element)	0	20	White	White	White
588	Qadar Sedition Lv. 4	230	(No Element)	0	25	White	White	White
589	Qadar Sedition Lv. 5	260	(No Element)	0	25	Purple	Purple	Purple
590	Sedition Crusher Lv. 6	300	(No Element)	0	25	Purple	Purple	Purple
591	Jupiter's Sphere Lv. 1	190	(No Element)	0	0	Blue	Blue	Blue
592	Jupiter's Sphere Lv. 2	210	(No Element)	0	0	Blue	Blue	White
593	Duramboros Fellmace Lv. 3	220	(No Element)	0	0	Blue	White	White
594	Duramboros Fellmace Lv. 4	300	(No Element)	0	0	Blue	White	White
595	Duramboros Fellmaul Lv. 5	340	(No Element)	0	0	White	White	White
596	Demolition Hammer Lv. 1	170	Blast	26	0	Blue	Blue	Blue
597	Demolition Hammer Lv. 2	180	Blast	27	0	Blue	Blue	White
598	Novagio Demolisher Lv. 3	190	Blast	28	0	Blue	Blue	White
599	Novagio Demolisher Lv. 4	290	Blast	30	0	White	White	White
600	Novagio Demolisher Lv. 5	300	Blast	32	0	White	White	Purple
601	Novagio Annihilator Lv. 6	310	Blast	35	0	White	Purple	Purple
602	Mane Malice Lv. 1	170	Thunder	15	-20	Blue	Blue	White
603	Mane Malice Lv. 2	180	Thunder	18	-20	Blue	White	White
604	Mane Malice Lv. 3	190	Thunder	24	-15	Blue	White	White
605	Mane Malice Rajang Lv. 4	200	Thunder	28	-15	Blue	White	White
606	Mane Malice Rajang Lv. 5	300	Thunder	30	-10	Blue	White	White
607	Mane Master Rajang Lv. 6	320	Thunder	32	-5	Blue	White	White
608	Devil's Due Lv. 1	180	Dragon	10	5	Blue	Blue	White
609	Devil's Due Lv. 2	190	Dragon	14	5	Blue	Blue	White
610	Devil's Crush Lv. 3	200	Dragon	18	5	Blue	Blue	White
611	Devil's Crush Lv. 4	290	Dragon	20	10	White	White	White
612	Nero's Chaos Lv. 5	320	Dragon	21	10	White	Purple	Purple
613	Anchor Hammer Lv. 1	150	Water	34	0	Blue	Blue	White
614	Anchor Hammer Lv. 2	160	Water	36	0	Blue	White	White
615	Anchor Crusher Lv. 3	170	Water	38	0	Blue	White	White
616	Anchor Crusher Lv. 4	230	Water	40	0	Blue	White	White
617	Deep-Sea Anchor Lv. 5	290	Water	43	0	White	White	Purple
618	Portsmark Lv. 1	160	(No Element)	0	10	Green	Blue	White
619	Portsmark Lv. 2	170	(No Element)	0	15	Blue	Blue	White
620	Port Talisman Lv. 3	180	(No Element)	0	20	Blue	White	White
621	Port Talisman Lv. 4	240	(No Element)	0	20	White	White	White
622	Tanzia Memories Lv. 5	300	(No Element)	0	20	White	Purple	Purple
623	Arluq Whammer Lv. 1	140	Dragon	10	0	Blue	Blue	Blue
624	Arluq Whammer Lv. 2	160	Dragon	13	0	Blue	Blue	White
625	Swinging Scarluq Lv. 3	180	Dragon	15	0	Blue	Blue	White
626	Swinging Scarluq Lv. 4	240	Dragon	18	0	Blue	White	Purple
627	Eternal Arluq Lv. 5	300	Dragon	20	0	White	White	Purple
628	Pride of Harth Lv. 1	180	(No Element)	0	10	Green	Green	Green
629	Pride of Harth Lv. 2	190	(No Element)	0	10	Green	Green	Green
630	Joy of Harth Lv. 3	200	(No Element)	0	10	Green	Green	Blue
631	Joy of Harth Lv. 4	280	(No Element)	0	15	Blue	White	White
632	Skill of Harth Lv. 5	310	(No Element)	0	15	Blue	White	Purple
633	Expert Hammer Lv. 1	170	(No Element)	0	0	Blue	Blue	Blue
634	Expert Hammer Lv. 2	190	(No Element)	0	0	Blue	Blue	Blue
635	Warrior's Hammer Lv. 3	200	(No Element)	0	0	Blue	Blue	White
636	Warrior's Hammer Lv. 4	280	(No Element)	0	0	Blue	Blue	White
637	Unrivaled Hammer Lv. 5	320	(No Element)	0	0	Blue	Purple	Purple
638	Pulsating Core Lv. 1	180	Dragon	35	-10	Blue	White	White
639	Pulsating Core Lv. 2	190	Dragon	36	-10	Blue	White	White
640	Pulse Crusher Core Lv. 3	200	Dragon	38	-10	Blue	White	White
641	Pulse Crusher Core Lv. 4	260	Dragon	40	-10	White	White	White
642	Meteoric Core Lv. 5	310	Dragon	43	-5	White	White	White
643	Research Hammer Lv. 1	180	(No Element)	0	15	Blue	Blue	White
644	Discovery Hammer Lv. 2	200	(No Element)	0	15	White	White	White
645	Discovery Hammer Lv. 3	230	(No Element)	0	20	White	White	Purple
646	Discovery Hammer Lv. 4	280	(No Element)	0	20	Purple	Purple	Purple
647	Authority Globus Lv. 5	300	(No Element)	0	25	Purple	Purple	Purple
648	Crystal Hammer Lv. 1	190	(No Element)	0	0	Green	Blue	Blue
649	Crystal Nova Lv. 2	210	(No Element)	0	0	Green	Blue	Blue
650	Crystal Nova Lv. 3	240	(No Element)	0	0	Blue	Blue	White
651	Crystal Nova Lv. 4	270	(No Element)	0	0	White	White	Purple
652	Crystal Galaxia Lv. 5	330	(No Element)	0	0	White	Purple	Purple
653	Thunder Works Lv. 1	150	Thunder	15	30	Blue	Blue	White
654	Thunder Works Lv. 2	160	Thunder	16	30	White	White	White
655	Giga Thunder Works Lv. 3	170	Thunder	18	30	White	White	White
656	Giga Thunder Works Lv. 4	260	Thunder	20	35	White	White	White
657	Dengeki Hammer Lv. 5	290	Thunder	22	35	White	White	White
658	Demon Visage Lv. 1	260	(No Element)	0	-70	Green	Green	Green
659	Demon Visage Lv. 2	270	(No Element)	0	-70	Green	Green	Green
660	Demon Incarnate Lv. 3	280	(No Element)	0	-70	Green	Green	Green
661	Demon Incarnate Lv. 4	340	(No Element)	0	-70	Green	Blue	Blue
662	Demon Grief Lv. 5	370	(No Element)	0	-70	Green	Blue	Blue
663	Icesteel Hammer Lv. 1	160	Ice	20	0	Blue	White	White
664	Icesteel Hammer Lv. 2	170	Ice	24	0	Blue	White	White
665	Daora's Colossus Lv. 3	180	Ice	28	0	White	White	White
666	Daora's Colossus Lv. 4	280	Ice	30	0	White	White	White
667	Daora's Hyperborea Lv. 5	300	Ice	33	0	White	White	Purple
668	Leonid Starcrusher Lv. 1	160	Fire	40	10	Blue	Blue	Blue
669	Leonid Starcrusher Lv. 2	170	Fire	42	10	Blue	Blue	White
670	Svarog Starsmasher Lv. 3	190	Fire	44	10	Blue	Blue	White
671	Svarog Starsmasher Lv. 4	290	Fire	48	15	Blue	White	White
672	Shamash Starbuster Lv. 5	310	Fire	50	15	White	White	Purple
673	Demonlord Hammer Lv. 1	170	Thunder	30	-10	White	White	White
674	Demonlord Hammer Lv. 2	180	Thunder	31	-10	White	White	White
675	Demonlord Sledge Lv. 3	190	Thunder	32	-10	White	White	White
676	Demonlord Sledge Lv. 4	290	Thunder	35	-10	White	White	White
677	Demonlord Maul Lv. 5	310	Thunder	37	-10	Purple	Purple	Purple
678	Consummate Hammer Lv. 1	170	Dragon	20	0	White	White	White
679	Consummate Hammer Lv. 2	180	Dragon	22	0	White	White	White
680	Doomhammer 'Blood' Lv. 3	190	Dragon	24	0	White	White	White
681	Doomhammer 'Blood' Lv. 4	280	Dragon	26	0	White	White	White
682	Guilthammer 'Troll' Lv. 5	310	Dragon	27	0	White	White	Purple
683	Ukanlos Trampler Lv. 1	250	Ice	16	-25	Green	Green	Green
684	Ukanlos Trampler Lv. 2	250	Ice	18	-25	Green	Green	Blue
685	Ukanlos Skysmasher Lv. 3	250	Ice	20	-20	Green	Green	Blue
686	Ukanlos Skysmasher Lv. 4	330	Ice	22	-20	Blue	Blue	Blue
687	Ukanlos Earthsmasher Lv. 5	360	Ice	25	-20	Blue	Blue	White
688	Incubus Hammer Lv. 1	200	Water	12	-20	Blue	Blue	Blue
689	Incubus Hammer Lv. 2	220	Water	14	-20	Blue	Blue	Blue
690	Imminent Dawn Lv. 3	240	Water	16	-20	Blue	Blue	White
691	Imminent Dawn Lv. 4	320	Water	18	-20	White	White	White
692	Heaven Render Lv. 5	360	Water	20	-20	White	White	White
693	Polaris Hammer Lv. 1	170	Dragon	8	0	Blue	Blue	Blue
694	Polaris Hammer Lv. 2	180	Dragon	10	0	Blue	Blue	White
695	Cosmic Hammer Lv. 3	190	Dragon	13	0	White	White	White
696	Cosmic Hammer Lv. 4	280	Dragon	15	0	White	White	White
697	Sirius Hammer Lv. 5	310	Dragon	17	0	Purple	Purple	Purple
698	Alatreon Hammer Lv. 1	180	Dragon	35	0	Blue	White	White
699	Alatreon Hammer Lv. 2	180	Dragon	37	0	White	White	White
700	Alatreon Metamorph Lv. 3	180	Dragon	40	0	White	White	White
701	Alatreon Metamorph Lv. 4	270	Dragon	42	0	Purple	Purple	Purple
702	Altheos Morphexo Lv. 5	290	Dragon	43	0	Purple	Purple	Purple
703	Silverwing Hammer Lv. 1	160	Dragon	30	0	White	White	White
704	Dragonstar Nox Lv. 2	180	Dragon	33	0	White	White	White
705	Dragonstar Nox Lv. 3	220	Dragon	35	0	White	White	White
706	Dragonstar Nox Lv. 4	250	Dragon	41	0	White	White	White
707	Dragonstar Nox Lv. 5	270	Dragon	43	0	White	White	White
708	Magnastar Maknox Lv. 6	290	Dragon	44	0	White	White	White
709	Elder Hammer Lv. 1	260	(No Element)	0	0	White	White	White
710	Sage Hammer Lv. 2	280	(No Element)	0	0	White	White	White
711	Philosopher Hammer Lv. 3	320	(No Element)	0	0	White	White	White
712	Blacksmith Lv. 1	260	(No Element)	0	0	White	White	Purple
713	Juggernaut Lv. 2	280	(No Element)	0	0	White	White	Purple
714	Anvil Splitter Lv. 3	340	(No Element)	0	0	White	White	Purple
715	Barroth Martello Lv. 1	270	(No Element)	0	-10	Blue	Blue	White
716	Barroth Basher Lv. 2	290	(No Element)	0	-10	Blue	White	White
717	Barroth Grandbasher Lv. 3	310	(No Element)	0	-10	Blue	White	White
718	Cluster Musterer Lv. 1	190	Sleep	26	10	White	White	Purple
719	Master Musterer Lv. 2	220	Sleep	28	10	White	White	Purple
720	Buster Musterer Lv. 3	260	Sleep	30	10	White	Purple	Purple
721	Memento Volare Lv. 1	230	Sleep	21	0	Blue	Blue	White
722	Volare Select Lv. 2	270	Sleep	23	0	Blue	White	White
723	Bon Voyage Lv. 3	300	Sleep	25	0	Blue	White	White
724	Archambra Fellmace Lv. 1	280	(No Element)	0	0	Blue	White	White
725	Archambra Resurgence Lv. 2	300	(No Element)	0	0	White	White	Purple
726	Archambra Immensity Lv. 3	320	(No Element)	0	0	White	Purple	Purple
727	Grinsen/Froncement Lv. 1	290	Dragon	18	-40/20	White	White	White
728	Segen/Malediction Lv. 2	300	Dragon	19	-40/20	White	White	Purple
729	Vergehen/Naissance Lv. 3	310	Dragon	20	-40/20	White	White	Purple
730	Lightbreak Hammer Lv. 1	260	Blast	40	0	White	White	White
731	Lightbreak Pulverizer Lv. 2	280	Blast	42	0	White	White	Purple
732	Lightbreak Grinder Lv. 3	300	Blast	45	0	White	Purple	Purple
733	Dragon Destroyer Lv. 1	280	Dragon	41	0	White	White	White
734	Dragonbreaker Lv. 2	290	Dragon	43	0	White	White	Purple
735	Dark Punisher Lv. 3	300	Dragon	45	0	White	Purple	Purple
736	Goldhammer Lv. 1	310	(No Element)	0	0	Purple	Purple	Purple
737	Inscribed Hathor Lv. 2	320	(No Element)	0	0	Purple	Purple	Purple
738	Ba'alat Gebal Lv. 3	330	(No Element)	0	0	Purple	Purple	Purple
739	Fatalis Smasher Lv. 1	310	Blast	26	0	Blue	White	White
740	Fatalis Finisher Lv. 2	320	Blast	28	0	White	White	White
741	Fatalis Destroyer Lv. 3	330	Blast	30	0	White	Purple	Purple
742	Old Fatalis Buster Lv. 1	270	Dragon	69	0	Blue	White	White
743	Old Fatalis Breaker Lv. 2	280	Dragon	71	0	White	White	White
